text;attention
The;0.021417689
image;0.021447446
shows;0.021449128
a;0.021462418
book;0.021431299
called;0.021434128
"""Witch";0.021613602
"School""";0.021540448
with;0.021417579
an;0.021414032
old;0.021450436
witch's;0.021705901
hat;0.021421175
on;0.021394653
it.;0.021466665
It;0.021391727
has;0.03347209
been;0.021445299
written;0.021435449
by;0.021411693
a;0.021445615
person;0.021414146
named;0.021409297
"""J.""";0.02153819
and;0.021436054
appears;0.021445533
to;0.021449532
be;0.021525376
published;0.021424092
by;0.021394597
a;0.021471823
company;0.021421371
known;0.021426128
as;0.021458687
"""The";0.02155
Witches';0.021818008
Hat;0.02146745
"Company,""";0.021553136
which;0.021409262
may;0.021464616
have;0.021493517
multiple;0.021488769
titles;0.021462629
under;0.021559361
that;0.021534331
name.;0.021715598
