text;attention
The;0.0148805715
possible;0.012780284
theme;0.013130645
of;0.015153204
this;0.012359021
image;0.015464844
could;0.013329784
be;0.013381103
a;0.014137207
casual;0.016426995
meal,;0.024706732
as;0.014402886
it;0.01294521
features;0.020231977
two;0.015418987
plates;0.015071763
with;0.014557684
different;0.014621429
dishes;0.015660642
on;0.012104432
them.;0.041381564
One;0.013401156
plate;0.011935235
contains;0.015664175
a;0.0121999355
sandwich;0.016793368
and;0.012662171
fries;0.014469097
while;0.0144620985
another;0.013381508
has;0.012808617
a;0.0114792725
salad;0.013068615
and;0.0124654565
a;0.0109185865
side;0.011626213
dish;0.013631374
like;0.012829538
rice;0.011412178
or;0.011290784
beans.;0.031206416
These;0.013755453
dishes;0.013019687
are;0.012500485
served;0.013191912
in;0.013005934
cups;0.013132778
and;0.011440498
bowls;0.0113234855
on;0.012337411
white;0.013111789
dining;0.01199742
tables,;0.015912088
which;0.011091376
suggests;0.012778577
that;0.011883225
they;0.011157347
might;0.01124849
be;0.012176889
part;0.012223967
of;0.0115533415
an;0.0118555855
evening;0.0121749155
gathering;0.011814932
or;0.011055933
social;0.010397261
event;0.010462075
where;0.010827627
people;0.010384803
enjoy;0.010856202
their;0.010161599
meals;0.01032522
together.;0.010988889
