text;attention
In;0.07321593
this;0.024647325
image,;0.06489744
|;0.048368927
can;0.03355004
see;0.032500513
a;0.026755296
couch,;0.049457017
a;0.02469724
chair,;0.038333535
and;0.027003061
a;0.02264302
refrigerator.;0.054426663
The;0.024691168
couch;0.023812843
is;0.024131367
brown,;0.029686967
and;0.022206547
the;0.021597592
chair;0.022635598
is;0.021966595
black.;0.02981725
The;0.021287601
refrigerator;0.025619082
is;0.021756258
white,;0.025814492
and;0.02088732
it;0.020497663
is;0.020035477
placed;0.021475125
in;0.021069417
the;0.01999759
kitchen;0.020742793
area.;0.019775275
