;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;250;261;286;276;268.5;;1;[];[];0.0;0.0;0;;;372.33590726551233;;;
1;1;image;294;261;351;280;270.5;2.0;1;[np.float64(2117.0)];[np.float64(0.0)];200.0;200.0;1;2.4777;2.31;307.8546744354813;2.39;200.0;200.0
2;2;features;358;261;436;276;268.5;2.0;1;[np.float64(2118.0)];[np.float64(7.401978492736845)];200.0;200.0;1;2.412;2.218;226.77115588674582;2.32;200.0;200.0
3;3;a;444;265;455;276;270.5;2.0;1;[np.float64(2120.0)];[np.float64(3.530775274549171)];350.0;350.0;1;2.4534;2.2472;208.7814651429928;2.35;350.0;350.0
4;4;man;463;265;502;276;270.5;0.0;1;[np.float64(2121.0)];[np.float64(0.0)];133.0;133.0;1;2.4757;2.2751;165.25511803124687;2.38;133.0;133.0
5;5;and;511;261;545;276;268.5;2.0;1;[np.float64(2119.0)];[np.float64(6.093200422955663)];183.0;183.0;1;2.4041;2.1719;127.61025730340742;2.29;183.0;666.0
6;6;a;553;265;563;276;270.5;2.0;1;[np.float64(2122.0)];[np.float64(2.41850250244147)];425.0;425.0;1;2.4384;2.2567;112.99253641457595;2.35;425.0;425.0
7;7;young;571;265;629;280;272.5;2.0;1;[np.float64(2123.0), np.float64(2124.0)];[np.float64(0.0), np.float64(0.0)];392.0;209.0;2;2.3667;2.1819;69.79536909157912;2.27;196.0;392.0
8;8;boy;638;261;671;280;270.5;2.0;1;[np.float64(2125.0)];[np.float64(0.0)];250.0;250.0;1;2.2994;2.1092;66.00207901000971;2.2;250.0;250.0
9;9;sitting;679;261;734;280;270.5;0.0;1;[np.float64(2126.0), np.float64(2128.0)];[np.float64(0.0), np.float64(3.103310978930949)];817.0;434.0;2;2.2407;2.0582;71.42667555581697;2.15;408.5;434.0
10;10;at;743;261;760;276;268.5;2.0;1;[np.float64(2129.0), np.float64(2130.0)];[np.float64(2.8416966029576542), np.float64(0.09204610188794504)];425.0;125.0;2;2.2806;2.0947;115.05072120144894;2.19;212.5;425.0
11;11;a;767;265;778;276;270.5;2.0;1;[];[];0.0;0.0;0;;;134.88976661500345;;;
12;12;table,;786;261;837;279;270.0;0.5;1;[np.float64(2127.0), np.float64(2131.0)];[np.float64(0.0), np.float64(2.047727312360621)];283.0;167.0;2;2.2628;2.0779;150.0892391493607;2.17;141.5;1091.0
13;13;enjoying;846;261;925;280;270.5;0.5;1;[np.float64(2132.0)];[np.float64(6.237852013629464)];383.0;383.0;1;2.2579;2.0615;205.20776610938825;2.16;383.0;383.0
14;14;a;933;265;943;276;270.5;0.0;1;[];[];0.0;0.0;0;;;289.88290549705243;;;
15;15;meal;952;261;996;276;268.5;2.0;1;[np.float64(2134.0)];[np.float64(1.8326819964817673)];125.0;125.0;1;2.2647;2.0636;308.35473394202495;2.16;125.0;125.0
