;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Reaching;262;425;351;444;434.5;;1;[np.float64(7414.0), np.float64(7416.0)];[np.float64(12.357832193374634), np.float64(1.75684640282077)];617.0;300.0;2;2.2658;2.1124;781.7828063964844;2.19;308.5;300.0
1;1;for;359;425;384;440;432.5;2.0;1;[np.float64(7417.0)];[np.float64(5.062717157251768)];284.0;284.0;1;2.2888;2.117;748.7828063964844;2.2;284.0;284.0
2;2;Home:;392;425;452;440;432.5;0.0;1;[np.float64(7415.0), np.float64(7418.0)];[np.float64(2.686513543129024), np.float64(2.6966426372528076)];434.0;200.0;2;2.2868;2.1033;680.7828063964844;2.2;217.0;1035.0
3;3;Global;462;425;522;440;432.5;0.0;1;[np.float64(7419.0)];[np.float64(0.0)];183.0;183.0;1;2.2628;2.0861;610.7828063964844;2.17;183.0;183.0
4;4;Learning;531;425;612;444;434.5;2.0;1;[];[];0.0;0.0;0;;;520.7828063964844;;;
5;5;on;621;429;643;440;434.5;0.0;1;[np.float64(7420.0)];[np.float64(11.115538835918603)];250.0;250.0;1;2.2244;2.0237;489.7828153177073;2.12;250.0;250.0
6;6;Family;652;425;714;444;434.5;0.0;1;[];[];0.0;0.0;0;;;418.7828063964844;;;
7;7;Reintegration;722;425;849;444;434.5;0.0;1;[np.float64(7421.0), np.float64(7425.0)];[np.float64(0.8291170597076416), np.float64(0.0)];416.0;200.0;2;2.2366;2.0734;283.7828063964844;2.16;208.0;200.0
8;8;in;858;425;872;440;432.5;2.0;1;[];[];0.0;0.0;0;;;260.7828063964844;;;
9;9;Low;881;425;919;440;432.5;0.0;1;[np.float64(7426.0)];[np.float64(0.0)];233.0;233.0;1;2.2849;2.1316;213.78280639648438;2.21;233.0;233.0
10;10;and;927;425;961;440;432.5;0.0;1;[];[];0.0;0.0;0;;;171.78280639648438;;;
11;11;Lower-Middle;970;425;1098;440;432.5;0.0;1;[np.float64(7422.0), np.float64(7424.0)];[np.float64(0.0), np.float64(0.0)];334.0;217.0;2;2.2867;2.0813;34.782806396484375;2.18;167.0;217.0
12;12;Income;1107;425;1175;440;432.5;0.0;1;[np.float64(7427.0)];[np.float64(0.0)];250.0;250.0;1;2.3375;2.0864;0.0;2.21;250.0;250.0
13;13;Countries;1183;425;1275;440;432.5;0.0;1;[np.float64(7423.0)];[np.float64(0.0)];200.0;200.0;1;2.342;2.0339;50.217193603515625;2.19;200.0;1016.0
