;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;477;770;526;786;778.0;;1;[np.float64(2384.0)];[np.float64(9.097951889038086)];200.0;200.0;1;2.1603;1.8839;457.15554665889374;2.02;200.0;200.0
1;1;is;535;770;548;786;778.0;0.0;1;[np.float64(2383.0)];[np.float64(6.828396224975677)];250.0;250.0;1;2.173;1.8666;435.19219351181926;2.02;250.0;450.0
2;2;the;556;770;584;786;778.0;0.0;1;[np.float64(2382.0), np.float64(2385.0), np.float64(2387.0)];[np.float64(7.661708607393166), np.float64(10.138390104141317), np.float64(7.643205404281616)];717.0;284.0;3;2.1835;1.8739;399.2608653246165;2.03;239.0;967.0
3;3;main;593;770;637;786;778.0;0.0;1;[np.float64(2386.0), np.float64(2388.0), np.float64(2389.0)];[np.float64(13.15771402631492), np.float64(8.486019354600217), np.float64(17.344851970672607)];532.0;116.0;3;2.1667;1.8754;346.38791810132204;2.02;177.3333;732.0
4;4;topic;645;770;690;790;780.0;2.0;1;[np.float64(2390.0)];[np.float64(20.10234308242798)];74.0;74.0;1;2.1204;1.9098;293.56079614515085;2.02;74.0;74.0
5;5;of;698;770;715;786;778.0;2.0;1;[];[];0.0;0.0;0;;;268.66597959769535;;;
6;6;the;722;770;751;786;778.0;0.0;1;[];[];0.0;0.0;0;;;232.85704172157233;;;
7;7;report;760;771;814;790;780.5;2.5;1;[np.float64(2391.0)];[np.float64(23.9054274559021)];125.0;125.0;1;2.0968;1.9362;170.5391709441328;2.02;125.0;125.0
8;8;mentioned;823;770;921;786;778.0;2.5;1;[np.float64(2392.0), np.float64(2393.0)];[np.float64(16.908757507801056), np.float64(21.406099438667297)];401.0;267.0;2;2.1284;1.9968;66.60316273316425;2.06;200.5;401.0
9;9;in;930;770;944;786;778.0;0.0;1;[];[];0.0;0.0;0;;;46.25117772651478;;;
10;10;the;952;770;981;786;778.0;0.0;1;[np.float64(2394.0)];[np.float64(25.774084457358473)];284.0;284.0;1;2.1566;1.9649;25.774084457358473;2.06;284.0;284.0
11;11;image?;990;770;1058;790;780.0;2.0;1;[];[];0.0;0.0;0;;;26.82446180537926;;;
