;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;533;770;582;786;778.0;;1;[np.float64(2946.0), np.float64(2948.0)];[np.float64(15.172845458984398), np.float64(7.105643081665107)];500.0;250.0;2;2.2747;1.9928;301.2019890240684;2.13;250.0;250.0
1;1;type;589;771;628;790;780.5;2.5;1;[np.float64(2947.0), np.float64(2949.0)];[np.float64(5.302199737506368), np.float64(14.19649600982666)];433.0;200.0;2;2.2366;1.9691;255.3533098544407;2.1;216.5;683.0
2;2;of;637;770;654;786;778.0;2.5;1;[np.float64(2950.0), np.float64(2952.0), np.float64(2963.0), np.float64(2982.0)];[np.float64(14.654341500380951), np.float64(11.501112461090088), np.float64(0.27772910083514674), np.float64(31.64354686737056)];891.0;483.0;4;2.1109;1.8859;229.34805656878964;2.0;222.75;483.0
3;3;furniture;661;770;740;786;778.0;0.0;1;[np.float64(2951.0), np.float64(2953.0), np.float64(2954.0), np.float64(2955.0), np.float64(2964.0), np.float64(2965.0), np.float64(2983.0)];[np.float64(15.786114311218284), np.float64(17.734465486863087), np.float64(16.93064552737826), np.float64(19.374053955078125), np.float64(6.7021850027689425), np.float64(18.94839882850647), np.float64(22.195151131728608)];3582.0;250.0;7;2.1127;1.9194;143.71427196970959;2.02;511.7143;2483.0
4;4;can;748;774;780;786;780.0;2.0;1;[np.float64(2956.0), np.float64(2984.0)];[np.float64(23.387653827667236), np.float64(19.75311929523527)];417.0;300.0;2;2.1533;2.0196;104.80794289739774;2.09;208.5;300.0
5;5;you;789;774;821;790;782.0;2.0;1;[np.float64(2957.0)];[np.float64(25.25762381920447)];216.0;216.0;1;2.1162;2.0169;65.12513165357937;2.07;216.0;216.0
6;6;see;830;774;862;786;780.0;2.0;1;[];[];0.0;0.0;0;;;29.323380627204447;;;
7;7;in;871;770;885;786;778.0;2.0;1;[np.float64(2958.0), np.float64(2986.0)];[np.float64(21.745611917076673), np.float64(16.732667226057742)];684.0;250.0;2;2.2058;2.0931;16.732667226057742;2.15;342.0;250.0
8;8;this;893;770;926;786;778.0;0.0;1;[np.float64(2959.0)];[np.float64(29.13429421644946)];216.0;216.0;1;2.134;1.9968;19.629424212474863;2.07;216.0;216.0
9;9;image?;934;770;1002;790;780.0;2.0;1;[np.float64(2960.0), np.float64(2985.0)];[np.float64(28.029675483703613), np.float64(6.487207486079228)];375.0;158.0;2;2.1847;2.0514;53.92487527500789;2.12;187.5;2433.0
