text;attention
The;0.012176678
image;0.012171898
is;0.012182612
a;0.012164436
compilation;0.012163206
of;0.012194164
four;0.012165045
photos,;0.012216041
each;0.01217007
depicting;0.012194953
a;0.012167572
man;0.012162796
performing;0.012188955
a;0.012167152
trick;0.012162438
on;0.0122714285
a;0.012164194
skateboard.;0.01230028
The;0.012186735
man;0.012164646
is;0.012181157
wearing;0.012173848
a;0.012166886
black;0.012164154
shirt;0.012180161
and;0.012177772
jeans;0.012173195
throughout;0.012172823
the;0.012175541
sequence.;0.012198961
In;0.012184834
the;0.01216678
first;0.012163217
photo,;0.012217446
the;0.012167808
man;0.012163905
is;0.01218198
at;0.012179188
the;0.012167717
top;0.012165085
of;0.012197546
a;0.012165239
ramp,;0.012210067
preparing;0.012185749
to;0.012166503
drop;0.012167984
in;0.012196383
and;0.012185433
ride;0.01216941
his;0.0121889515
skateboard;0.012218693
down;0.012186903
the;0.012177583
ramp.;0.012192535
The;0.012186698
following;0.012166895
three;0.012180404
photos;0.012173733
show;0.012194939
him;0.0121848835
in;0.0122020645
mid-air,;0.012319827
executing;0.012178772
a;0.012189377
trick;0.012170486
that;0.012225554
involves;0.012176117
jumping;0.012215952
over;0.012191937
a;0.012188251
ledge.;0.012231657
The;0.012197108
sequence;0.0121695
captures;0.012298491
the;0.012195033
motion;0.01218121
and;0.012227578
excitement;0.012172958
of;0.01226351
the;0.012187891
skateboarder's;0.012645377
performance.;0.012217101
