text;attention
There;0.017373743
are;0.013916983
no;0.0149637945
birds;0.014415042
or;0.013880094
clouds;0.014447146
visible;0.019485166
in;0.013370231
the;0.013035805
photo;0.016685862
you;0.014507092
provided.;0.046852384
The;0.013980927
image;0.01683642
shows;0.013795319
a;0.0122869015
toy;0.015578896
figure;0.014087073
of;0.012838715
a;0.011558959
surfer;0.039720926
on;0.011736706
a;0.011262267
surfboard;0.045787893
against;0.013067956
a;0.011856823
clear;0.015045277
blue;0.0135499565
sky.;0.053508706
If;0.018966204
you're;0.03862466
looking;0.015520455
for;0.011906185
a;0.011618443
photo;0.017638369
with;0.012949585
birds;0.0148849245
and;0.012613584
clouds,;0.034767285
you;0.014102726
may;0.014773692
want;0.01705957
to;0.011621297
try;0.015640695
a;0.011557678
different;0.015466836
image;0.014580027
or;0.01436453
specify;0.016712712
another;0.014658877
scene;0.012664078
you'd;0.040864628
like;0.013431896
to;0.011123151
see.;0.032454867
