text;attention
The;0.024472678
purple;0.02457908
color;0.024307627
image;0.024311379
shows;0.024324864
a;0.024313709
woman;0.024302403
standing;0.024388613
on;0.02436237
top;0.024313673
of;0.024320643
a;0.024286542
mountain,;0.024602823
holding;0.024318218
a;0.024314035
book.;0.024462365
She;0.024374237
has;0.024314022
long;0.024304047
hair;0.024422362
and;0.024364809
wears;0.024376908
a;0.024306184
black;0.024291536
dress;0.024406014
with;0.024385314
white;0.024325043
sleeves.;0.024998426
The;0.024347737
background;0.024317944
appears;0.024351979
to;0.02433036
be;0.024278125
a;0.024304619
dark;0.024319852
forest;0.024511466
or;0.02463661
a;0.024362972
deep;0.02432377
blue;0.024493905
sky.;0.024570724
