text;attention
The;0.010694346
man;0.010342826
in;0.007060169
the;0.0062300363
image;0.008595435
is;0.0106783835
snowboarding;0.010281129
down;0.006959638
a;0.006517222
snow-covered;0.007899971
slope,;0.013875314
holding;0.009893954
a;0.00677829
large;0.006357319
red;0.0065646516
axe;0.009256248
or;0.0076048435
a;0.006188619
long;0.0066402354
stick.;0.020330615
He;0.008642129
is;0.007876968
wearing;0.008459132
a;0.006065343
plaid;0.0066988803
shirt;0.006618699
and;0.007967846
appears;0.008588851
to;0.0053440616
be;0.0067341165
enjoying;0.007855384
his;0.0068275025
time;0.0091307135
on;0.005981991
the;0.0062728017
snowy;0.0068753017
hill.;0.025704863
It;0.006750116
is;0.0060131424
not;0.006450859
common;0.013981441
for;0.00712972
snowboarders;0.015507191
to;0.008046688
carry;0.011285432
a;0.0066868523
large;0.006712884
axe;0.007119528
or;0.007378682
stick;0.0067935865
while;0.008187923
snowboarding,;0.011553735
so;0.010307559
this;0.012567958
unusual;0.007243727
combination;0.008574018
of;0.0068840343
snowboarding;0.008033909
and;0.011959445
carrying;0.010619272
a;0.00662408
large;0.0062506567
tool;0.0067702676
might;0.008293057
be;0.007141938
a;0.006133843
unique;0.0076742778
aspect;0.0065438715
of;0.006167545
this;0.0072661205
particular;0.006556288
scene.;0.044271838
It;0.006200952
could;0.007244217
be;0.008115502
that;0.008969088
the;0.00775384
man;0.008729829
is;0.010326925
participating;0.008430456
in;0.0070028948
some;0.0081501
kind;0.0058936444
of;0.0058393558
special;0.0077751568
event;0.006459276
or;0.0066076024
demonstration,;0.01410397
or;0.010232508
perhaps;0.009636722
he;0.006996722
is;0.009201792
using;0.010113068
the;0.00922512
large;0.006057763
red;0.0061720223
axe;0.008785479
for;0.008440497
a;0.005871393
specific;0.0066158683
purpose,;0.013668988
such;0.0076426454
as;0.0069385846
clearing;0.007826979
snow;0.006114329
or;0.007982522
providing;0.00781965
some;0.00627717
kind;0.0054597445
of;0.0052623316
assistance;0.007759466
during;0.0073436517
his;0.006718329
snowboarding;0.006634808
adventure.;0.025723612
