;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;497;770;546;786;778.0;;1;[];[];0.0;0.0;0;;;493.2821532238803;;;
1;1;is;555;770;568;786;778.0;0.0;1;[];[];0.0;0.0;0;;;471.3453229848946;;;
2;2;the;576;770;604;786;778.0;0.0;1;[];[];0.0;0.0;0;;;435.46243999255074;;;
3;3;name;613;774;664;786;780.0;2.0;1;[2835, 2853];[np.float64(53.749863624572754), np.float64(97.2034705025809)];216.0;100.0;2;;2.5857;376.1172551211833;;108.0;100.0
4;4;of;673;770;690;786;778.0;2.0;1;[];[];0.0;0.0;0;;;349.83964221813494;;;
5;5;the;697;770;726;786;778.0;0.0;1;[2836];[np.float64(76.2474136352539)];150.0;150.0;1;2.6351;2.6202;314.0587499367657;2.63;150.0;150.0
6;6;school;735;770;794;786;778.0;0.0;1;[2838, 2839];[np.float64(59.09924602508545), np.float64(64.355465205203)];283.0;66.0;2;;2.734;246.64666116253255;;141.5;283.0
7;7;mentioned;803;770;901;786;778.0;0.0;1;[2837];[np.float64(55.94713115692139)];133.0;133.0;1;2.7136;2.6818;141.7138052084148;2.7;133.0;416.0
8;8;in;910;770;924;786;778.0;0.0;1;[];[];0.0;0.0;0;;;119.6372672153862;;;
9;9;the;932;770;961;786;778.0;0.0;1;[];[];0.0;0.0;0;;;85.15480703323371;;;
10;10;image?;970;770;1038;790;780.0;2.0;1;[2840, 2855, 2856];[np.float64(35.16205298900604), np.float64(44.758054559880975), np.float64(36.51429767608647)];399.0;133.0;3;2.8034;2.8161;36.51429767608647;2.81;133.0;515.0
