;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;No,;249;179;280;197;188.0;;1;[np.float64(3131.0), np.float64(3132.0)];[np.float64(78.44335584491621), np.float64(29.817086091043596)];416.0;100.0;2;2.8495;2.95;405.1563895427676;2.9;208.0;416.0
1;1;there;289;179;337;194;186.5;1.5;1;[];[];0.0;0.0;0;;;369.6284541901899;;;
2;2;are;345;183;375;194;188.5;2.0;1;[np.float64(3133.0)];[np.float64(23.469888305991258)];167.0;167.0;1;2.7899;2.8053;347.45797982494884;2.8;167.0;167.0
3;3;no;383;183;405;194;188.5;0.0;1;[np.float64(3134.0)];[np.float64(22.113145974966187)];217.0;217.0;1;2.7861;2.7838;331.98777015297406;2.78;217.0;217.0
4;4;birds;414;179;458;194;186.5;2.0;1;[np.float64(3135.0)];[np.float64(19.66633856923957)];316.0;316.0;1;2.8141;2.8128;309.9115180526594;2.81;316.0;316.0
5;5;in;467;179;482;194;186.5;0.0;1;[];[];0.0;0.0;0;;;302.4503503905911;;;
6;6;the;490;179;519;194;186.5;0.0;1;[];[];0.0;0.0;0;;;294.43070546761857;;;
7;7;image.;527;179;589;198;188.5;2.0;1;[np.float64(3136.0), np.float64(3140.0)];[np.float64(13.630175650119725), np.float64(19.91521332293354)];416.0;200.0;2;2.8395;2.8245;286.7856273651123;2.83;208.0;200.0
8;8;The;598;179;634;194;186.5;2.0;1;[np.float64(3137.0), np.float64(3138.0)];[np.float64(17.08735094070437), np.float64(19.622217416763277)];450.0;250.0;2;2.8568;2.88;292.63121961759464;2.87;225.0;450.0
9;9;image;642;179;699;198;188.5;2.0;1;[np.float64(3139.0), np.float64(3141.0)];[np.float64(15.008973240852328), np.float64(15.225185680389359)];266.0;100.0;2;2.8323;2.8241;296.89453620837673;2.83;133.0;482.0
10;10;features;706;179;784;194;186.5;2.0;1;[np.float64(3142.0)];[np.float64(16.95375955104828)];300.0;300.0;1;2.8053;2.8182;323.08640505052927;2.81;300.0;300.0
11;11;a;792;183;802;194;188.5;2.0;1;[np.float64(3143.0)];[np.float64(16.89019012451169)];200.0;200.0;1;2.7936;2.7861;368.7828759376646;2.79;200.0;200.0
12;12;man;811;183;850;194;188.5;0.0;1;[];[];0.0;0.0;0;;;380.7633600851814;;;
13;13;on;859;183;881;194;188.5;0.0;1;[np.float64(3144.0)];[np.float64(17.116013884544344)];200.0;200.0;1;2.7858;2.7514;413.3798099118201;2.77;200.0;200.0
14;14;a;884;175;893;202;188.5;0.0;1;[];[];0.0;0.0;0;;;426.15723666366995;;;
15;15;surfboard,;908;179;1003;197;188.0;0.5;1;[np.float64(3145.0), np.float64(3146.0)];[np.float64(9.091343077746217), np.float64(11.19022274017334)];383.0;183.0;2;2.7941;2.7953;447.5957015702383;2.79;191.5;383.0
16;16;which;1012;179;1066;194;186.5;1.5;1;[np.float64(3147.0), np.float64(3148.0)];[np.float64(9.220189988043538), np.float64(14.96050810813901)];333.0;150.0;2;2.8247;2.823;533.1030944920414;2.82;166.5;333.0
17;17;is;1075;179;1089;194;186.5;0.0;1;[];[];0.0;0.0;0;;;586.912647767894;;;
18;18;placed;1098;179;1159;198;188.5;2.0;1;[np.float64(3149.0), np.float64(3150.0), np.float64(3152.0)];[np.float64(5.837178611755348), np.float64(11.020376770445303), np.float64(8.79742750525466)];550.0;250.0;3;2.8699;2.8769;605.0922316427882;2.87;183.3333;417.0
19;19;on;1167;183;1190;194;188.5;0.0;1;[np.float64(3151.0)];[np.float64(9.825383114814741)];167.0;167.0;1;2.8829;2.8863;668.3832784590905;2.88;167.0;300.0
20;20;a;1198;183;1208;194;188.5;0.0;1;[np.float64(3153.0)];[np.float64(13.662148438967165)];216.0;216.0;1;2.8991;2.9036;696.426353921984;2.9;216.0;216.0
21;21;pole;1217;179;1256;198;188.5;0.0;1;[np.float64(3154.0)];[np.float64(4.354692932351393)];308.0;308.0;1;2.8904;2.8871;712.1146735018526;2.89;308.0;308.0
22;22;or;1263;183;1282;194;188.5;0.0;1;[];[];0.0;0.0;0;;;755.9765000596725;;;
23;23;a;254;265;264;276;270.5;82.0;2;[];[];0.0;0.0;0;;;366.47582081748783;;;
24;24;stick,;272;261;321;279;270.0;0.5;2;[np.float64(3155.0), np.float64(3156.0)];[np.float64(23.360032081604004), np.float64(16.623546123504582)];367.0;167.0;2;2.7994;2.8806;319.334611145063;2.84;183.5;367.0
25;25;and;330;261;364;276;268.5;1.5;2;[np.float64(3157.0)];[np.float64(9.88727159500121)];250.0;250.0;1;2.6696;2.7004;289.9436149797911;2.68;250.0;250.0
26;26;he;373;261;395;276;268.5;0.0;2;[];[];0.0;0.0;0;;;269.35990678067833;;;
27;27;is;403;261;417;276;268.5;0.0;2;[np.float64(3158.0)];[np.float64(7.126391887664738)];183.0;183.0;1;2.5972;2.5891;256.0284541962265;2.59;183.0;183.0
28;28;riding;426;261;476;280;270.5;2.0;2;[];[];0.0;0.0;0;;;223.36365010263003;;;
29;29;it;485;261;494;276;268.5;2.0;2;[np.float64(3159.0)];[np.float64(5.7407383398946505)];267.0;267.0;1;2.5955;2.5585;220.58763401051442;2.58;267.0;267.0
30;30;in;502;261;517;276;268.5;0.0;2;[np.float64(3163.0)];[np.float64(8.471588562111227)];133.0;133.0;1;2.7419;2.7928;214.27398811289993;2.77;133.0;133.0
31;31;the;525;261;554;276;268.5;0.0;2;[np.float64(3160.0), np.float64(3162.0)];[np.float64(12.466022404757382), np.float64(8.781481089004277)];349.0;183.0;2;2.6996;2.6899;209.0850732419113;2.69;174.5;183.0
32;32;air.;562;261;589;276;268.5;0.0;2;[np.float64(3164.0)];[np.float64(6.583641099929764)];166.0;166.0;1;2.7745;2.8379;208.7856273651123;2.81;166.0;166.0
33;33;The;598;261;635;276;268.5;0.0;2;[np.float64(3161.0)];[np.float64(17.323208765550135)];183.0;183.0;1;2.7079;2.6986;211.34849847349875;2.7;183.0;648.0
34;34;sky;643;261;675;280;270.5;2.0;2;[np.float64(3165.0)];[np.float64(6.98931459280152)];217.0;217.0;1;2.8469;2.8517;219.07110824740369;2.85;217.0;217.0
