;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;345;757;382;772;764.5;;1;[];[];0.0;0.0;0;;;430.125278800979;;;
1;1;you;390;761;422;776;768.5;4.0;1;[];[];0.0;0.0;0;;;390.5943991161125;;;
2;2;spot;431;757;470;776;766.5;2.0;1;[1952, 1953];[np.float64(40.013835340792724), np.float64(37.225348472595215)];133.0;67.0;2;;2.7613;342.4302226263284;;66.5;133.0
3;3;the;478;757;507;772;764.5;2.0;1;[];[];0.0;0.0;0;;;305.6107933830601;;;
4;4;purple;516;757;573;776;766.5;2.0;1;[1955];[np.float64(96.60177636146545)];200.0;200.0;1;;2.556;240.07078843634037;;200.0;200.0
5;5;umbrella;582;757;662;772;764.5;2.0;1;[1954];[np.float64(88.31477146148677)];166.0;166.0;1;;2.576;152.3213936953434;;166.0;366.0
6;6;near;671;761;713;772;766.5;2.0;1;[];[];0.0;0.0;0;;;104.31861709486947;;;
7;7;the;720;757;748;772;764.5;2.0;1;[1957, 1961, 1963];[np.float64(60.33099727630611), np.float64(72.92301966748214), np.float64(70.82003806450972)];466.0;83.0;3;2.7806;2.7869;70.57099727572951;2.78;155.3333;83.0
8;8;green;757;761;810;776;768.5;4.0;1;[1960, 1977, 2005];[np.float64(46.9617395401001), np.float64(54.994693756103516), np.float64(58.43418264389038)];500.0;100.0;3;2.7436;2.6849;35.93285808034648;2.71;166.6667;317.0
9;9;leaves?;819;757;890;772;764.5;4.0;1;[1962, 1964, 1966, 1978, 1992, 2006];[np.float64(56.86523038690734), np.float64(57.06448711048472), np.float64(58.04189160290889), np.float64(37.48233413696289), np.float64(49.12712097167969), np.float64(32.9226388288943)];983.0;183.0;6;2.7743;2.7704;32.9226388288943;2.77;163.8333;532.0
10;10;It;899;757;910;772;764.5;0.0;1;[1965, 1967];[np.float64(45.89618679066554), np.float64(39.635231733322144)];333.0;133.0;2;2.8084;2.7891;93.66765264147527;2.8;166.5;616.0
11;11;appears;918;761;994;776;768.5;4.0;1;[];[];0.0;0.0;0;;;112.92610169972113;;;
12;12;to;1001;757;1018;772;764.5;4.0;1;[1968];[np.float64(19.074526934061694)];267.0;267.0;1;2.8749;2.85;192.72268582433293;2.86;267.0;267.0
13;13;be;1027;757;1048;772;764.5;0.0;1;[];[];0.0;0.0;0;;;218.4060337024004;;;
14;14;left;1057;757;1085;772;764.5;0.0;1;[1969];[np.float64(15.083780493055087)];467.0;467.0;1;2.8647;2.8589;248.12263889874885;2.86;467.0;467.0
15;15;behind;1093;757;1155;772;764.5;0.0;1;[1970, 1972, 1974];[np.float64(13.261880874633789), np.float64(14.217320060730003), np.float64(16.36149425506585)];650.0;150.0;3;2.8626;2.8289;283.86127243045456;2.85;216.6667;150.0
16;16;by;1165;757;1185;776;766.5;2.0;1;[1971, 1973, 1975, 1976];[np.float64(9.961121559143066), np.float64(11.688829899084466), np.float64(14.167196655273415), np.float64(28.15872984068614)];767.0;150.0;4;2.9091;2.8992;355.4968046120139;2.9;191.75;2001.0
17;17;someone.;722;786;813;798;792.0;25.5;2;[];[];0.0;0.0;0;;;60.92058191299441;;;
