;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;496;770;533;786;778.0;;1;[np.float64(3110.0), np.float64(3111.0)];[np.float64(32.98368967496435), np.float64(29.860854625701904)];283.0;216.0;2;;2.6752;498.379166624761;;141.5;283.0
1;1;you;542;774;574;790;782.0;4.0;1;[];[];0.0;0.0;0;;;457.53080052442857;;;
2;2;find;582;770;615;786;778.0;4.0;1;[np.float64(3112.0), np.float64(3113.0)];[np.float64(35.22516751289368), np.float64(27.723554611206055)];183.0;67.0;2;2.6928;2.6807;416.4150420038121;2.69;91.5;183.0
3;3;the;624;770;652;786;778.0;0.0;1;[];[];0.0;0.0;0;;;379.436305426212;;;
4;4;flock;660;770;703;786;778.0;0.0;1;[np.float64(3114.0)];[np.float64(5.547462463378906)];75.0;75.0;1;2.8297;2.8654;328.47346437251264;2.85;75.0;75.0
5;5;of;711;770;729;786;778.0;0.0;1;[];[];0.0;0.0;0;;;302.4972285271502;;;
6;6;birds;737;770;781;786;778.0;0.0;1;[np.float64(3115.0), np.float64(3116.0)];[np.float64(17.748746514320374), np.float64(26.45576024055481)];274.0;141.0;2;2.8385;2.7966;250.5595462281572;2.82;137.0;274.0
7;7;flying;788;770;837;790;780.0;2.0;1;[np.float64(3118.0)];[np.float64(28.219680666923523)];267.0;267.0;1;2.788;2.6882;194.6638724000393;2.74;267.0;267.0
8;8;over;846;774;886;786;780.0;0.0;1;[np.float64(3117.0)];[np.float64(35.144046436656595)];183.0;183.0;1;2.8604;2.756;146.24469585336493;2.81;183.0;450.0
9;9;the;893;770;922;786;778.0;2.0;1;[np.float64(3119.0)];[np.float64(20.884986704046014)];184.0;184.0;1;2.7482;2.6555;110.02515509383896;2.7;184.0;184.0
10;10;cloudy;930;770;990;790;780.0;2.0;1;[np.float64(3120.0)];[np.float64(22.150602340698242)];234.0;234.0;1;2.8049;2.7489;43.34448040914719;2.78;234.0;234.0
11;11;sky?;999;770;1039;790;780.0;0.0;1;[np.float64(3121.0)];[np.float64(13.47412027631492)];117.0;117.0;1;2.8018;2.7845;13.47412027631492;2.79;117.0;117.0
