;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;248;220;284;235;227.5;;1;[];[];0.0;0.0;0;;;979.3013410707675;;;
1;1;image;293;220;349;239;229.5;2.0;1;[np.float64(3278.0), np.float64(3279.0)];[np.float64(7.350802183151188), np.float64(5.7419003932955315)];267.0;100.0;2;2.6807;2.77;915.6155718346682;2.73;133.5;267.0
2;2;features;356;220;434;235;227.5;2.0;1;[np.float64(3280.0), np.float64(3281.0)];[np.float64(10.69082126617431), np.float64(17.484143447875965)];667.0;250.0;2;2.7108;2.7318;835.4559418016054;2.72;333.5;667.0
3;3;a;442;224;453;235;229.5;2.0;1;[];[];0.0;0.0;0;;;817.3934155637442;;;
4;4;dining;461;220;516;239;229.5;0.0;1;[np.float64(3282.0)];[np.float64(9.677448987960759)];200.0;200.0;1;2.8121;2.8099;756.4861847488282;2.81;200.0;200.0
5;5;table;524;220;570;235;227.5;2.0;1;[np.float64(3283.0)];[np.float64(0.7168594598769573)];200.0;200.0;1;2.8156;2.7968;707.249812145945;2.81;200.0;200.0
6;6;with;578;220;615;235;227.5;0.0;1;[np.float64(3284.0)];[np.float64(2.732576549053192)];333.0;333.0;1;2.7789;2.7868;665.510293685271;2.78;333.0;333.0
7;7;a;622;216;629;243;229.5;2.0;1;[];[];0.0;0.0;0;;;649.5120252781421;;;
8;8;plate;643;220;688;239;229.5;0.0;1;[np.float64(3285.0)];[np.float64(0.0)];183.0;183.0;1;2.7797;2.7897;597.1032885365565;2.78;183.0;183.0
9;9;of;696;220;714;235;227.5;2.0;1;[];[];0.0;0.0;0;;;575.4160149720668;;;
10;10;food,;720;220;767;238;229.0;1.5;1;[np.float64(3286.0)];[np.float64(0.40030138309182917)];216.0;216.0;1;2.7884;2.776;527.0461544532442;2.78;216.0;216.0
11;11;including;777;220;859;239;229.5;0.5;1;[np.float64(3287.0)];[np.float64(0.6359503452594595)];216.0;216.0;1;2.8116;2.7691;447.99623125577546;2.79;216.0;216.0
12;12;a;868;224;878;235;229.5;0.0;1;[];[];0.0;0.0;0;;;434.7768994952166;;;
13;13;variety;886;220;950;239;229.5;0.0;1;[np.float64(3288.0), np.float64(3290.0)];[np.float64(6.2366048564256165), np.float64(2.918862616442074)];383.0;216.0;2;2.8054;2.7773;376.3172000954306;2.79;191.5;216.0
14;14;of;957;220;975;235;227.5;2.0;1;[];[];0.0;0.0;0;;;360.99471570329655;;;
15;15;snacks;982;220;1049;235;227.5;0.0;1;[np.float64(3289.0), np.float64(3291.0), np.float64(3292.0)];[np.float64(7.746960206465218), np.float64(5.067382633686009), np.float64(3.688006758689852)];783.0;183.0;3;2.8051;2.7921;313.3356640615326;2.8;261.0;950.0
16;16;and;1058;220;1091;235;227.5;0.0;1;[];[];0.0;0.0;0;;;291.2229082886348;;;
17;17;a;1100;224;1110;235;229.5;2.0;1;[np.float64(3293.0)];[np.float64(0.0)];200.0;200.0;1;2.8396;2.8607;282.7050537706163;2.85;200.0;200.0
18;18;can;1118;224;1151;235;229.5;0.0;1;[np.float64(3294.0)];[np.float64(7.007729649543734)];200.0;200.0;1;2.8434;2.8737;268.01676801933866;2.86;200.0;200.0
19;19;of;1160;220;1178;235;227.5;2.0;1;[];[];0.0;0.0;0;;;261.4229914752729;;;
20;20;soda.;1185;220;1235;235;227.5;0.0;1;[np.float64(3295.0)];[np.float64(2.7382899761199155)];167.0;167.0;1;2.8396;2.8444;256.37049999237064;2.84;167.0;167.0
21;21;The;1244;220;1281;235;227.5;0.0;1;[np.float64(3296.0)];[np.float64(6.318423926830292)];133.0;133.0;1;2.8161;2.8211;256.8003244975873;2.82;133.0;133.0
22;22;plate;255;302;300;321;311.5;84.0;2;[np.float64(3298.0)];[np.float64(2.31956285238266)];400.0;400.0;1;2.5741;2.7713;944.6388968586359;2.67;400.0;400.0
23;23;is;309;302;322;317;309.5;2.0;2;[];[];0.0;0.0;0;;;923.7548835351118;;;
24;24;placed;331;302;392;321;311.5;2.0;2;[np.float64(3297.0), np.float64(3299.0), np.float64(3300.0), np.float64(3301.0)];[np.float64(6.276544003685336), np.float64(2.920041127638342), np.float64(4.36686212366277), np.float64(12.597708590864809)];700.0;117.0;4;2.5612;2.7068;854.3087034285152;2.63;175.0;1100.0
25;25;on;401;306;423;317;311.5;0.0;2;[];[];0.0;0.0;0;;;824.7909619985505;;;
26;26;a;426;298;436;325;311.5;0.0;2;[np.float64(3303.0), np.float64(3322.0)];[np.float64(0.0), np.float64(25.697592735290527)];284.0;184.0;2;2.5684;2.7347;810.4093703476217;2.65;142.0;184.0
