;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;455;770;504;786;778.0;;1;[];[];0.0;0.0;0;;;521.653502908631;;;
1;1;is;513;770;526;786;778.0;0.0;1;[];[];0.0;0.0;0;;;499.6707221641629;;;
2;2;the;533;770;562;786;778.0;0.0;1;[np.float64(2670.0)];[np.float64(40.695101696478524)];66.0;66.0;1;2.7142;2.7716;463.70242214263527;2.74;66.0;66.0
3;3;purpose;571;774;646;790;782.0;4.0;1;[];[];0.0;0.0;0;;;380.0334395210143;;;
4;4;of;654;770;672;786;778.0;4.0;1;[];[];0.0;0.0;0;;;353.83923433814033;;;
5;5;the;679;770;708;786;778.0;0.0;1;[];[];0.0;0.0;0;;;317.9045603162874;;;
6;6;Om;716;770;748;786;778.0;0.0;1;[];[];0.0;0.0;0;;;277.99697087836813;;;
7;7;chanting;757;770;836;790;780.0;2.0;1;[np.float64(2671.0), np.float64(2672.0), np.float64(2673.0), np.float64(2674.0)];[np.float64(48.43062877655029), np.float64(27.358945846557617), np.float64(43.6861737796238), np.float64(33.86722804461667)];500.0;67.0;4;;2.7566;190.3368849760656;;125.0;500.0
8;8;mentioned;845;770;943;786;778.0;2.0;1;[];[];0.0;0.0;0;;;84.70520504887814;;;
9;9;in;953;770;966;786;778.0;0.0;1;[np.float64(2675.0)];[np.float64(22.5850772857666)];201.0;201.0;1;2.8611;2.86;62.609108061645756;2.86;201.0;201.0
10;10;the;975;770;1004;786;778.0;0.0;1;[];[];0.0;0.0;0;;;29.325013939438684;;;
11;11;image?;1013;770;1080;790;780.0;2.0;1;[np.float64(2676.0)];[np.float64(20.195690393447876)];200.0;200.0;1;2.8787;2.9108;20.195690393447876;2.89;200.0;200.0
