;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;253;302;289;317;309.5;;1;[];[];0.0;0.0;0;;;696.8233930763198;;;
1;1;bedroom;298;302;380;317;309.5;0.0;1;[np.float64(4073.0), np.float64(4074.0)];[np.float64(7.150996199576627), np.float64(11.086891531944275)];317.0;184.0;2;2.7472;2.7534;608.5981669631723;2.75;158.5;317.0
2;2;in;389;302;403;317;309.5;0.0;1;[];[];0.0;0.0;0;;;586.4337529503031;;;
3;3;the;411;302;440;317;309.5;0.0;1;[];[];0.0;0.0;0;;;550.9217110489788;;;
4;4;image;449;302;505;321;311.5;2.0;1;[np.float64(4075.0)];[np.float64(9.750929857329528)];133.0;133.0;1;2.6931;2.6619;487.7798061351922;2.68;133.0;133.0
5;5;has;514;302;546;317;309.5;2.0;1;[np.float64(4076.0)];[np.float64(0.0)];175.0;175.0;1;2.6941;2.6222;450.51234180233376;2.66;175.0;175.0
6;6;a;555;306;565;317;311.5;2.0;1;[np.float64(4077.0)];[np.float64(0.0)];75.0;75.0;1;2.735;2.6726;432.7963197160066;2.7;75.0;75.0
7;7;clean;573;302;623;317;309.5;2.0;1;[];[];0.0;0.0;0;;;379.4850332640899;;;
8;8;and;631;302;665;317;309.5;0.0;1;[np.float64(4078.0)];[np.float64(5.156544208526611)];150.0;150.0;1;2.7299;2.6787;341.834744406399;2.7;150.0;150.0
9;9;minimalist;674;302;769;317;309.5;0.0;1;[np.float64(4079.0)];[np.float64(4.448180675506535)];92.0;92.0;1;2.735;2.708;254.53263863796172;2.72;92.0;92.0
10;10;appearance,;776;306;894;321;313.5;4.0;1;[np.float64(4080.0), np.float64(4081.0)];[np.float64(0.0), np.float64(0.0)];367.0;167.0;2;2.7625;2.7862;171.9717260899463;2.77;183.5;367.0
11;11;featuring;903;302;986;321;311.5;2.0;1;[np.float64(4082.0), np.float64(4083.0)];[np.float64(5.4951367378234295), np.float64(0.0)];283.0;108.0;2;2.7813;2.8023;155.56402652913874;2.79;141.5;283.0
12;12;a;995;306;1005;317;311.5;0.0;1;[];[];0.0;0.0;0;;;161.949091666158;;;
13;13;large;1014;302;1060;321;311.5;0.0;1;[np.float64(4084.0), np.float64(4086.0)];[np.float64(0.0), np.float64(5.3766589249254695)];334.0;234.0;2;2.836;2.865;162.42007364472386;2.85;167.0;234.0
14;14;bed;1068;302;1101;317;309.5;2.0;1;[np.float64(4085.0)];[np.float64(3.4203444480895655)];250.0;250.0;1;2.8156;2.8639;188.67828471175883;2.84;250.0;350.0
15;15;with;1109;302;1147;317;309.5;0.0;1;[np.float64(4087.0)];[np.float64(8.001825988292694)];133.0;133.0;1;2.8333;2.8712;213.3945026294622;2.85;133.0;133.0
16;16;white;1155;302;1205;317;309.5;0.0;1;[];[];0.0;0.0;0;;;246.35106918656348;;;
17;17;sheets;1213;302;1276;317;309.5;0.0;1;[np.float64(4088.0), np.float64(4089.0), np.float64(4090.0)];[np.float64(5.4077750352713), np.float64(1.955948136069594), np.float64(5.9602963638597055)];468.0;217.0;3;2.9043;2.9171;292.95918726179355;2.91;156.0;468.0
18;18;and;270;383;303;398;390.5;81.0;2;[np.float64(4092.0), np.float64(4093.0)];[np.float64(0.0), np.float64(0.0)];349.0;266.0;2;2.7271;2.8996;668.9378417894956;2.81;174.5;349.0
19;19;pillows,;313;383;381;402;392.5;2.0;2;[np.float64(4094.0), np.float64(4096.0)];[np.float64(0.0), np.float64(0.0)];334.0;250.0;2;2.588;2.6974;591.0306486995547;2.64;167.0;250.0
20;20;which;390;383;444;398;390.5;2.0;2;[np.float64(4091.0), np.float64(4095.0), np.float64(4097.0)];[np.float64(0.191453116280627), np.float64(0.0), np.float64(0.0)];534.0;117.0;3;2.6512;2.7529;529.1728384302813;2.7;178.0;1217.0
21;21;gives;453;383;502;402;392.5;2.0;2;[np.float64(4098.0)];[np.float64(0.0)];217.0;217.0;1;2.6462;2.7092;471.24475257752755;2.68;217.0;217.0
22;22;it;511;383;520;398;390.5;2.0;2;[];[];0.0;0.0;0;;;454.15529272083637;;;
23;23;a;528;387;538;398;392.5;2.0;2;[np.float64(4103.0)];[np.float64(2.98096426272716)];158.0;158.0;1;2.5498;2.6299;436.43777422286547;2.59;158.0;158.0
24;24;fresh;546;383;593;398;390.5;2.0;2;[np.float64(4099.0), np.float64(4101.0), np.float64(4102.0)];[np.float64(3.0548044840494413), np.float64(0.0), np.float64(4.3297224044799805)];501.0;300.0;3;2.562;2.6312;382.46439930616606;2.6;167.0;300.0
25;25;and;602;383;635;398;390.5;0.0;2;[np.float64(4100.0), np.float64(4104.0), np.float64(4106.0)];[np.float64(0.7474281311035611), np.float64(3.0274637372870075), np.float64(0.0)];641.0;167.0;3;2.5826;2.6225;341.4690597236698;2.6;213.6667;834.0
26;26;inviting;645;383;710;402;392.5;2.0;2;[np.float64(4105.0), np.float64(4107.0)];[np.float64(0.0), np.float64(0.0)];299.0;116.0;2;2.6494;2.6278;267.89430775790163;2.64;149.5;465.0
27;27;look.;719;383;762;398;390.5;2.0;2;[np.float64(4108.0)];[np.float64(0.0)];250.0;250.0;1;2.6764;2.6763;219.82676853746895;2.68;250.0;250.0
28;28;The;771;383;807;398;390.5;0.0;2;[np.float64(4109.0)];[np.float64(0.0)];167.0;167.0;1;2.7025;2.6741;178.52467706531974;2.69;167.0;167.0
29;29;room;816;387;862;398;392.5;2.0;2;[];[];0.0;0.0;0;;;131.38548736178694;;;
30;30;is;871;383;884;398;390.5;2.0;2;[];[];0.0;0.0;0;;;114.51017717435126;;;
31;31;well-lit,;892;383;957;401;392.0;1.5;2;[np.float64(4110.0)];[np.float64(1.26568603515625)];216.0;216.0;1;2.7288;2.6275;76.26390592937375;2.68;216.0;216.0
32;32;with;966;383;1003;398;390.5;1.5;2;[np.float64(4111.0)];[np.float64(3.598008728027253)];166.0;166.0;1;2.7211;2.6407;78.56402652913874;2.68;166.0;166.0
33;33;a;1012;387;1022;398;392.5;2.0;2;[np.float64(4112.0)];[np.float64(5.102508783340397)];367.0;367.0;1;2.6991;2.6513;90.38613541244467;2.68;367.0;367.0
34;34;light;1031;383;1069;402;392.5;0.0;2;[];[];0.0;0.0;0;;;98.06337494733016;;;
35;35;on,;1077;387;1104;401;394.0;1.5;2;[];[];0.0;0.0;0;;;133.1998089188058;;;
36;36;creating;1114;383;1189;402;392.5;1.5;2;[np.float64(4113.0)];[np.float64(0.0)];150.0;150.0;1;2.6725;2.6513;164.55469044881517;2.66;150.0;150.0
37;37;a;1198;387;1208;398;392.5;0.0;2;[np.float64(4114.0)];[np.float64(3.140173339843841)];167.0;167.0;1;2.6888;2.6854;243.70261054165977;2.69;167.0;167.0
38;38;cozy;1216;387;1260;402;394.5;2.0;2;[np.float64(4115.0)];[np.float64(2.175734383719373)];233.0;233.0;1;2.7177;2.7262;259.62925689306877;2.72;233.0;233.0
39;39;atmosphere.;250;466;368;485;475.5;81.0;3;[];[];0.0;0.0;0;;;599.3083093816583;;;
40;40;The;377;466;414;481;473.5;2.0;3;[];[];0.0;0.0;0;;;553.3083093816583;;;
41;41;overall;421;466;483;481;473.5;0.0;3;[];[];0.0;0.0;0;;;484.3083093816583;;;
42;42;atmosphere;492;466;605;485;475.5;2.0;3;[np.float64(4116.0)];[np.float64(0.0)];67.0;67.0;1;2.5796;2.661;362.3083093816583;2.62;67.0;67.0
43;43;of;613;466;631;481;473.5;2.0;3;[];[];0.0;0.0;0;;;336.3083093816583;;;
44;44;the;637;466;666;481;473.5;0.0;3;[np.float64(4117.0)];[np.float64(2.322994995117142)];83.0;83.0;1;2.5867;2.6634;301.3083093816583;2.63;83.0;83.0
45;45;bedroom;675;466;758;481;473.5;0.0;3;[np.float64(4118.0)];[np.float64(0.0)];267.0;267.0;1;2.6532;2.6449;209.30830938165832;2.65;267.0;267.0
46;46;is;766;466;780;481;473.5;0.0;3;[];[];0.0;0.0;0;;;187.30830938165832;;;
47;47;calm;788;466;832;481;473.5;0.0;3;[np.float64(4119.0)];[np.float64(3.8500264485676325)];300.0;300.0;1;2.7295;2.7419;135.30830938165832;2.74;300.0;300.0
48;48;and;840;466;874;481;473.5;0.0;3;[];[];0.0;0.0;0;;;93.30830938165832;;;
49;49;relaxing,;883;466;962;485;475.5;2.0;3;[np.float64(4120.0), np.float64(4121.0), np.float64(4123.0)];[np.float64(0.9266505241394043), np.float64(0.0), np.float64(0.0)];484.0;200.0;3;2.758;2.6827;5.308309381658319;2.72;161.3333;317.0
50;50;making;972;466;1039;485;475.5;0.0;3;[np.float64(4122.0), np.float64(4124.0)];[np.float64(0.0), np.float64(4.691690618341681)];550.0;184.0;2;2.7487;2.6655;4.691690618341681;2.71;275.0;717.0
51;51;it;1048;466;1057;481;473.5;2.0;3;[];[];0.0;0.0;0;;;80.69169061834168;;;
52;52;an;1065;470;1087;481;475.5;2.0;3;[];[];0.0;0.0;0;;;97.69169061834168;;;
53;53;ideal;1096;466;1139;481;473.5;2.0;3;[];[];0.0;0.0;0;;;128.69169061834168;;;
54;54;space;1147;470;1204;485;477.5;4.0;3;[];[];0.0;0.0;0;;;179.69169061834168;;;
55;55;for;1211;466;1237;481;473.5;4.0;3;[];[];0.0;0.0;0;;;243.69169061834168;;;
