;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;No,;268;342;299;360;351.0;;1;[];[];0.0;0.0;0;;;604.8856842574488;;;
1;1;there;307;342;356;358;350.0;1.0;1;[np.float64(480.0)];[np.float64(28.55449762344358)];250.0;250.0;1;2.7238;2.7077;549.662396412486;2.72;250.0;250.0
2;2;is;365;342;378;358;350.0;0.0;1;[np.float64(481.0)];[np.float64(25.079958675417927)];167.0;167.0;1;2.7275;2.6567;528.2672060514353;2.69;167.0;167.0
3;3;no;387;346;409;358;352.0;2.0;1;[];[];0.0;0.0;0;;;498.2088609805687;;;
4;4;chicken;417;342;489;358;350.0;2.0;1;[np.float64(482.0), np.float64(483.0)];[np.float64(29.88604984964644), np.float64(33.19982074897618)];334.0;234.0;2;2.7056;2.6238;421.26998459571547;2.66;167.0;334.0
5;5;in;498;342;512;358;350.0;0.0;1;[np.float64(484.0)];[np.float64(17.594334125518856)];133.0;133.0;1;2.7323;2.7039;399.3727519689701;2.72;133.0;133.0
6;6;this;520;342;553;358;350.0;0.0;1;[];[];0.0;0.0;0;;;360.67917119047695;;;
7;7;image.;562;342;623;362;352.0;2.0;1;[np.float64(485.0)];[np.float64(16.84562230110174)];200.0;200.0;1;2.7292;2.7119;294.38224685257876;2.72;200.0;200.0
8;8;The;632;342;669;358;350.0;2.0;1;[];[];0.0;0.0;0;;;255.1375004485651;;;
9;9;image;677;342;734;362;352.0;2.0;1;[np.float64(486.0), np.float64(487.0), np.float64(497.0)];[np.float64(16.88563815407133), np.float64(15.445242583751678), np.float64(0.0)];633.0;383.0;3;2.7412;2.7671;198.6279592450604;2.75;211.0;516.0
10;10;shows;742;342;802;358;350.0;2.0;1;[];[];0.0;0.0;0;;;153.92463749023082;;;
11;11;a;802;338;813;367;352.5;2.5;1;[np.float64(488.0), np.float64(508.0)];[np.float64(22.39198687410754), np.float64(26.52822639231057)];650.0;500.0;2;2.7009;2.6553;140.267189551152;2.68;325.0;500.0
12;12;street;829;343;882;358;350.5;2.0;1;[np.float64(489.0)];[np.float64(30.44332167080472)];234.0;234.0;1;2.7416;2.6882;125.81384974722663;2.71;234.0;234.0
13;13;scene;890;346;947;358;352.0;1.5;1;[np.float64(509.0)];[np.float64(38.367361618922246)];217.0;217.0;1;2.6853;2.6988;125.48083564758298;2.69;217.0;217.0
14;14;with;955;342;992;358;350.0;2.0;1;[np.float64(490.0)];[np.float64(31.350113685416503)];267.0;267.0;1;2.7549;2.7192;140.79249485780863;2.74;267.0;267.0
15;15;cows.;1001;346;1055;358;352.0;2.0;1;[np.float64(491.0), np.float64(510.0)];[np.float64(32.852827072143555), np.float64(32.586098126002696)];549.0;316.0;2;2.7102;2.6889;166.7720504049595;2.7;274.5;316.0
16;16;There;1064;342;1119;358;350.0;2.0;1;[np.float64(492.0), np.float64(493.0), np.float64(511.0)];[np.float64(31.37472528219223), np.float64(25.75855908393862), np.float64(40.00023535328419)];767.0;267.0;3;2.6766;2.6774;213.59606099160132;2.68;255.6667;601.0
17;17;is;1128;342;1141;358;350.0;0.0;1;[];[];0.0;0.0;0;;;268.0379485828506;;;
18;18;a;1150;346;1160;358;352.0;2.0;1;[];[];0.0;0.0;0;;;287.66270672434325;;;
19;19;white;1167;342;1218;358;350.0;2.0;1;[np.float64(494.0), np.float64(495.0)];[np.float64(25.807658291656352), np.float64(38.70887977068456)];500.0;317.0;2;2.6672;2.6592;303.05082597947285;2.66;250.0;500.0
20;20;cow;1226;346;1263;358;352.0;2.0;1;[np.float64(496.0)];[np.float64(36.69414796148027)];233.0;233.0;1;2.7577;2.8003;357.59103325392306;2.78;233.0;350.0
21;21;with;258;425;295;440;432.5;80.5;2;[np.float64(499.0)];[np.float64(18.961470419627965)];334.0;334.0;1;2.8126;2.8338;597.73149555457;2.82;334.0;334.0
22;22;a;304;429;314;440;434.5;2.0;2;[];[];0.0;0.0;0;;;578.783482257235;;;
23;23;bell;323;425;354;440;432.5;2.0;2;[np.float64(498.0), np.float64(501.0)];[np.float64(22.115686416626033), np.float64(21.891430517111868)];300.0;150.0;2;2.7578;2.8078;538.9048939420298;2.78;150.0;484.0
24;24;around;362;425;427;440;432.5;0.0;2;[np.float64(500.0)];[np.float64(21.950172337618767)];183.0;183.0;1;2.7369;2.7508;466.1801009639287;2.74;183.0;333.0
25;25;its;437;425;456;440;432.5;0.0;2;[];[];0.0;0.0;0;;;437.3148824769879;;;
26;26;neck;465;425;509;440;432.5;0.0;2;[np.float64(502.0)];[np.float64(24.803429310138426)];433.0;433.0;1;2.7276;2.7136;384.6136055387283;2.72;433.0;433.0
27;27;looking;518;425;584;444;434.5;2.0;2;[];[];0.0;0.0;0;;;309.67497310798484;;;
28;28;directly;593;425;661;444;434.5;0.0;2;[];[];0.0;0.0;0;;;233.5097585275301;;;
29;29;at;669;425;686;440;432.5;2.0;2;[np.float64(503.0)];[np.float64(24.37951053619389)];416.0;416.0;1;2.7827;2.7636;209.70516773747656;2.77;416.0;416.0
30;30;the;693;425;722;440;432.5;0.0;2;[np.float64(504.0)];[np.float64(20.657436620205967)];200.0;200.0;1;2.8079;2.8161;174.6470904955952;2.81;200.0;200.0
31;31;camera,;730;429;806;442;435.5;3.0;2;[np.float64(505.0)];[np.float64(29.15252008438108)];250.0;250.0;1;2.7765;2.7791;94.71446656024078;2.78;250.0;250.0
32;32;and;815;425;849;440;432.5;3.0;2;[np.float64(506.0), np.float64(507.0)];[np.float64(38.44730042793741), np.float64(30.1310875415802)];250.0;150.0;2;2.7228;2.6828;60.556017890917545;2.7;125.0;1016.0
33;33;another;858;425;930;440;432.5;0.0;2;[];[];0.0;0.0;0;;;43.48083564758298;;;
34;34;cow;938;429;975;440;434.5;2.0;2;[];[];0.0;0.0;0;;;63.91947492914213;;;
35;35;in;984;425;998;440;432.5;2.0;2;[np.float64(512.0)];[np.float64(30.050141906738304)];83.0;83.0;1;2.6509;2.6398;102.52848122939064;2.65;83.0;83.0
