text;attention
My;0.021106979
goal;0.011862633
is;0.010969282
not;0.011406815
to;0.008774965
be;0.011548299
better;0.015859118
than;0.018577794
anyone;0.024791423
else,;0.058398135
but;0.014074942
rather;0.011847625
to;0.01187854
use;0.010262812
my;0.009821024
own;0.010469626
abilities;0.013589139
and;0.010513989
passions;0.015615879
in;0.010246378
order;0.0117585305
to;0.009500878
achieve;0.009333318
success.;0.041153867
|;0.02728526
am;0.009925338
a;0.012227414
person;0.010555291
who;0.013689621
values;0.014395206
self-improvement;0.0445587
and;0.011227084
growth;0.014203197
as;0.009886705
much;0.010975049
as;0.009545863
others;0.018261077
do.;0.04334325
The;0.010922396
phrase;0.009829015
"""my";0.012511685
goal;0.010404029
is;0.010392576
not;0.012479194
to;0.0103774
be;0.010331988
better;0.013064311
than;0.011575977
anyone;0.012026681
"else""";0.025633328
reflects;0.010896166
my;0.010602946
determination;0.010284795
for;0.009521484
personal;0.010070758
development;0.011460863
and;0.010903878
progress.;0.012968565
It;0.008871975
emphasizes;0.010377676
that;0.0098692505
|;0.008282922
will;0.008734022
strive;0.008393602
to;0.008478487
improve;0.008384245
myself;0.008244195
regardless;0.00867836
of;0.009032449
external;0.008654127
factors;0.008187977
or;0.007910423
competition.;0.008201251
