text;attention
No,;0.022844078
there;0.011316958
is;0.010745217
no;0.011468172
chicken;0.035987552
in;0.018684022
this;0.013542768
image.;0.041933965
The;0.013549478
image;0.013983049
shows;0.01666757
a;0.013521407
street;0.020368405
scene;0.02620118
with;0.014868387
cows.;0.19009538
There;0.012507769
is;0.011366921
a;0.014270838
white;0.015874371
cow;0.027547842
with;0.013693279
a;0.010957907
bell;0.017009782
around;0.011019326
its;0.01104238
neck;0.011769037
looking;0.013362389
directly;0.012726223
at;0.01224678
the;0.011635981
camera,;0.021567719
and;0.012390981
another;0.012156687
cow;0.015339668
in;0.010540849
front;0.011550046
of;0.009956697
it;0.011314102
seen;0.011553631
from;0.010364237
behind.;0.018786466
There;0.011214775
are;0.010634658
also;0.011138038
people;0.01584351
in;0.010399355
the;0.010274018
background,;0.012388591
but;0.0115776155
no;0.011643605
chickens;0.014262708
are;0.010929175
visible;0.010956031
in;0.01003962
the;0.0099112755
photograph.;0.010457457
