text;attention
The;0.017369846
bedroom;0.029034123
in;0.016786106
the;0.014594057
image;0.022423897
has;0.022860242
a;0.017877363
clean;0.016982876
and;0.015836325
minimalist;0.018975558
appearance,;0.036966
featuring;0.020434046
a;0.01651701
large;0.015325432
bed;0.025741786
with;0.016326914
white;0.015786098
sheets;0.017388863
and;0.014654484
pillows,;0.020743383
which;0.0140276905
gives;0.014794504
it;0.016339453
a;0.014185599
fresh;0.014668685
and;0.01404896
inviting;0.014447033
look.;0.029510174
The;0.017064882
room;0.019883186
is;0.015095586
well-lit,;0.03184271
with;0.014731726
a;0.0136290565
light;0.013526399
on,;0.017465858
creating;0.014809506
a;0.013579638
cozy;0.014233266
atmosphere.;0.019678703
The;0.014503739
overall;0.014345394
atmosphere;0.01633941
of;0.013939065
the;0.014178761
bedroom;0.016041474
is;0.0147390785
calm;0.014411067
and;0.013524964
relaxing,;0.016234709
making;0.013752586
it;0.013681562
an;0.013260691
ideal;0.013386199
space;0.013373457
for;0.013609997
rest;0.014104097
and;0.013077161
rejuvenation.;0.013309645
