text;attention
The;0.008695366
man;0.008701331
in;0.008691367
the;0.00868603
image;0.008685332
is;0.008697802
snowboarding;0.008708982
down;0.00868911
a;0.008689139
snow-covered;0.0087021375
slope,;0.00869428
holding;0.008687611
a;0.008695078
large;0.008688178
red;0.008686776
axe;0.008708744
or;0.008688289
a;0.00868832
long;0.0086855795
stick.;0.008698526
He;0.008700702
is;0.008686855
wearing;0.008692527
a;0.008689125
plaid;0.008693273
shirt;0.008688253
and;0.008686605
appears;0.008687106
to;0.008687597
be;0.008684739
enjoying;0.00868842
his;0.008686934
time;0.008690102
on;0.008688167
the;0.008685637
snowy;0.008690714
hill.;0.008690864
It;0.008700253
is;0.008687594
not;0.008687753
common;0.008685911
for;0.008692542
snowboarders;0.008700971
to;0.008689271
carry;0.008688602
a;0.008711054
large;0.008689257
axe;0.008698119
or;0.008686818
stick;0.008687093
while;0.008693433
snowboarding,;0.008702895
so;0.008688479
this;0.008697172
unusual;0.008689605
combination;0.008688221
of;0.008695675
snowboarding;0.008698837
and;0.00868636
carrying;0.008689892
a;0.008700956
large;0.00868929
tool;0.008687538
might;0.008696159
be;0.008692481
a;0.008690656
unique;0.008689735
aspect;0.008688019
of;0.0086884415
this;0.0086886
particular;0.00869073
scene.;0.008692725
It;0.00870728
could;0.008687268
be;0.008691505
that;0.008692302
the;0.0086928485
man;0.008688517
is;0.008690664
participating;0.008703885
in;0.00869
some;0.008700474
kind;0.008694364
of;0.008691326
special;0.008698439
event;0.008687663
or;0.008692826
demonstration,;0.008704799
or;0.0086920895
perhaps;0.008696281
he;0.0087035615
is;0.008687553
using;0.008689801
the;0.008695891
large;0.008696091
red;0.008691558
axe;0.008704248
for;0.008694349
a;0.00872416
specific;0.008695553
purpose,;0.00872315
such;0.008699596
as;0.008703447
clearing;0.008716874
snow;0.008702551
or;0.008710432
providing;0.008704598
some;0.008711054
kind;0.008695493
of;0.008698827
assistance;0.008690135
during;0.008721965
his;0.008710612
snowboarding;0.00876468
adventure.;0.00874464
