text;attention
The;0.011836765
quote;0.00971115
"""Little";0.024704972
things;0.010718651
can;0.008211157
grow;0.010502204
"big""";0.025058689
is;0.009313782
significant;0.009190654
because;0.015777439
it;0.008309111
emphasizes;0.011953382
the;0.007886562
importance;0.0076464736
of;0.008293588
paying;0.0071382294
attention;0.008575681
to;0.008090901
small;0.008244108
details;0.01132713
and;0.009143167
considering;0.009567388
their;0.008417136
potential;0.008363667
impact.;0.028982181
It;0.010366663
suggests;0.012627812
that;0.010325118
seemingly;0.009239115
insignificant;0.0147829
occurrences;0.013078197
or;0.0076757646
actions;0.008765236
can;0.008570954
have;0.00717984
a;0.006750726
significant;0.007294652
impact;0.007519244
on;0.0075922254
the;0.0069677453
bigger;0.0072273435
picture,;0.009602449
and;0.008173116
that;0.008425985
one;0.0071248347
should;0.008335444
not;0.007871451
underestimate;0.0098697655
the;0.007104476
power;0.0066949893
of;0.007226023
small;0.0070888065
things.;0.014057577
This;0.010348965
quote;0.009319381
can;0.008160987
be;0.0070556127
applied;0.009149365
in;0.008029993
various;0.007696122
contexts,;0.012397995
such;0.008567115
as;0.0077485708
personal;0.0070624123
growth,;0.011100979
business,;0.009542682
or;0.0078293
even;0.007856869
global;0.0072953925
issues,;0.00943458
as;0.007307703
it;0.007622084
reminds;0.008529914
us;0.007681348
to;0.008876191
be;0.0069953473
mindful;0.009064007
of;0.007962914
our;0.0070201945
actions;0.007975492
and;0.007511935
the;0.007321019
potential;0.00687077
consequences;0.0074310103
they;0.006972245
may;0.00655004
have.;0.009579273
It;0.008806853
encourages;0.009939105
us;0.0071560456
to;0.0077157
take;0.0069752024
a;0.006880804
holistic;0.008266373
view;0.0072318455
of;0.007024303
life;0.007205115
and;0.007284527
recognize;0.008432138
the;0.007369025
interconnectedness;0.008939318
of;0.007166318
all;0.00682596
things,;0.00790489
even;0.0071125412
if;0.0074839354
they;0.006663441
appear;0.0069059455
small;0.0069651543
at;0.0063760886
first;0.006577703
glance.;0.00642123
