text;attention
No,;7.3615774e-05
the;3.579715e-05
artist;4.428328e-05
did;3.7462214e-05
not;3.867418e-05
include;5.8178648e-05
a;3.847655e-05
chicken;3.9150025e-05
in;3.8084436e-05
this;4.5108016e-05
piece.;0.016941346
The;5.0967414e-05
image;4.5234323e-05
features;5.717963e-05
two;4.0995594e-05
cows;3.9846764e-05
standing;3.925703e-05
next;3.3968234e-05
to;3.1645635e-05
each;3.339173e-05
other;3.2888118e-05
on;4.0322117e-05
a;3.4952343e-05
dirt;3.5215224e-05
road,;8.211494e-05
with;5.102096e-05
a;3.5321405e-05
man;4.2731728e-05
standing;3.206511e-05
behind;3.0889543e-05
them.;0.8906475
There;4.1044055e-05
are;3.9847073e-05
no;4.18642e-05
chickens;3.6864858e-05
in;3.6980386e-05
the;3.6012287e-05
scene.;0.002570583
The;4.6112895e-05
focus;5.0864957e-05
of;3.2916265e-05
the;3.5745812e-05
image;4.71203e-05
is;4.0260064e-05
on;4.42016e-05
the;4.0921142e-05
cows;3.475099e-05
and;4.4927827e-05
the;3.618124e-05
man,;6.915358e-05
and;3.9732433e-05
it;3.6439324e-05
does;3.3773937e-05
not;3.4954373e-05
include;5.2907988e-05
any;3.692632e-05
other;3.4152636e-05
animals.;0.08757708
