text;attention
The;0.018687185
image;0.015609045
depicts;0.03351144
a;0.008265719
man;0.014805325
and;0.009302051
a;0.0074416134
woman;0.017255016
sitting;0.011953449
on;0.008408929
a;0.0070006177
couch;0.023221375
in;0.008053303
a;0.007018331
living;0.007891669
room.;0.017758906
They;0.008160314
are;0.008006289
facing;0.0097341435
each;0.0076407446
other;0.00989522
and;0.008484366
appear;0.009536107
to;0.008668498
be;0.0072804596
engaged;0.008514253
in;0.0070583704
a;0.006736023
conversation;0.00944252
or;0.007198583
watching;0.008252956
something;0.008340947
together.;0.013092756
The;0.007667081
couch;0.019671887
is;0.00810802
positioned;0.0100804875
in;0.0073977616
the;0.006575808
center;0.009637357
of;0.007685666
the;0.006557424
room,;0.012314312
with;0.008463558
a;0.0070679234
dining;0.007977139
table;0.010337568
and;0.007518898
a;0.006744011
kitchen;0.008730347
area;0.008080869
visible;0.010000035
in;0.006860695
the;0.0063799233
background.;0.011483238
There;0.0070574386
are;0.0070778155
several;0.007762842
objects;0.013558531
scattered;0.0117728505
around;0.008377802
the;0.0066557354
room,;0.012404714
including;0.0080636805
a;0.0069216155
TV,;0.012348235
a;0.0069383066
laptop,;0.0101899775
a;0.006610571
cell;0.0066672773
phone,;0.00846564
and;0.006611688
a;0.0064826435
few;0.006752015
bottles.;0.009708064
A;0.007266782
refrigerator;0.017065167
can;0.007242656
be;0.006850427
seen;0.008460838
in;0.0070599047
the;0.0064017903
kitchen;0.0070753125
area,;0.007672934
and;0.0070392434
a;0.0066407747
microwave;0.009644144
is;0.0065495153
also;0.0066951583
present.;0.007867367
The;0.006809532
living;0.0072328625
room;0.010468926
is;0.007202664
furnished;0.010660701
with;0.0082891425
a;0.006662719
chair;0.009229482
and;0.006965296
a;0.0065113185
potted;0.0077845356
plant,;0.009021223
adding;0.0074611013
a;0.00671796
touch;0.0069681574
of;0.007664064
greenery;0.0077716145
to;0.006420024
the;0.0062705525
space.;0.0063621704
