text;attention
No,;0.032873407
the;0.018684093
artist;0.02084796
did;0.018137287
not;0.017206063
include;0.01865154
a;0.016848113
chicken;0.01753582
in;0.015776359
this;0.016742142
piece.;0.02886147
The;0.01806579
image;0.0189573
features;0.019493379
two;0.017694857
cows;0.018371498
standing;0.019254586
next;0.016269626
to;0.018691551
each;0.015786482
other;0.01688533
on;0.016110975
a;0.015836967
dirt;0.01620407
road,;0.020416994
with;0.016964834
a;0.015356933
man;0.01635935
standing;0.01667169
behind;0.015552153
them.;0.01940307
There;0.016795933
are;0.017276805
no;0.01598748
chickens;0.01662717
in;0.015419685
the;0.015201082
scene.;0.019196976
The;0.016572652
focus;0.018946903
of;0.016670188
the;0.015235272
image;0.015386324
is;0.016087463
on;0.015403464
the;0.015076439
cows;0.015757037
and;0.016128121
the;0.015028794
man,;0.01713625
and;0.01578024
it;0.015460808
does;0.014988211
not;0.015030637
include;0.015501582
any;0.014714379
other;0.014065382
animals.;0.014013013
