text;attention
There;0.021716576
are;0.013970381
no;0.014255236
birds;0.028504396
or;0.01635636
clouds;0.026437726
visible;0.019257672
in;0.015329808
the;0.01563392
photo;0.027693523
you;0.0147521775
provided.;0.060290784
The;0.020865487
image;0.016467623
shows;0.02100287
a;0.016389614
toy;0.02384637
figure;0.022010263
of;0.015400247
a;0.0134489145
surfer;0.029229794
on;0.014522618
a;0.013470164
surfboard;0.017558256
against;0.016205383
a;0.013722952
clear;0.014803673
blue;0.013563134
sky.;0.026485614
If;0.016519273
you're;0.020966068
looking;0.015579593
for;0.016110657
a;0.014075204
photo;0.020548832
with;0.018537024
birds;0.017422987
and;0.013814581
clouds,;0.026721146
you;0.0155958
may;0.013585487
want;0.018570445
to;0.013882404
try;0.015093548
a;0.01317957
different;0.014452079
image;0.01753563
or;0.015135414
specify;0.016216746
another;0.013562721
scene;0.015919752
you'd;0.015668385
like;0.013030462
to;0.011947033
see.;0.013137635
