text;attention
No,;0.59026957
there;0.0016726303
are;0.0016302597
no;0.0020922972
birds;0.0035552569
in;0.002243715
the;0.0016478086
image.;0.017158251
The;0.002904957
image;0.0029091735
features;0.0041404637
a;0.0023970034
man;0.0027378735
on;0.0020679329
a;0.0019599446
surfboard,;0.06639903
which;0.0020825735
is;0.0018555879
placed;0.0031009445
on;0.0029021697
a;0.0021225105
pole;0.0048333965
or;0.002388677
a;0.0020331242
stick,;0.0069253105
and;0.0020070628
he;0.0020679152
is;0.0017048258
riding;0.003041342
it;0.0029557883
in;0.0018235177
the;0.0016475475
air.;0.02692218
The;0.002454125
sky;0.003584074
in;0.0019427404
the;0.0016102038
image;0.0023511543
is;0.0022358727
blue;0.0022729558
and;0.0017680385
cloudy,;0.0046920823
but;0.001932635
there;0.0017172443
are;0.0013507393
no;0.0017131638
birds;0.00186577
visible.;0.004735166
The;0.0019805701
focus;0.0026665698
of;0.0021236516
the;0.0014357702
image;0.0017156573
is;0.0018958095
on;0.001966509
the;0.0019274713
man;0.002255988
and;0.0017849832
his;0.0020056018
surfboard,;0.0062921117
showcasing;0.003722517
his;0.0022695723
skill;0.0023661049
and;0.0017655297
balance;0.0022435149
as;0.0015477833
he;0.0016547042
performs;0.0017556612
his;0.0015576273
trick.;0.0055561545
The;0.0019807562
presence;0.002290323
of;0.0018416516
a;0.0017812905
surfboard;0.004791458
and;0.002290643
a;0.0016869977
man;0.002147402
riding;0.0018646495
it;0.0019906396
on;0.0017679568
a;0.0016667721
stick;0.0021241922
or;0.0014390842
pole;0.0017745116
suggests;0.0028130955
that;0.0017939417
this;0.0016225039
could;0.0016641577
be;0.0016292465
a;0.002048869
creative;0.0022631045
or;0.0019560927
artistic;0.0021157998
representation;0.002273514
of;0.0021204054
surfing,;0.006121622
or;0.001842589
perhaps;0.0018758682
a;0.0016389443
unique;0.0017563327
form;0.0015681614
of;0.0015858423
entertainment;0.0018736388
or;0.001615833
advertisement.;0.004166215
The;0.0016495364
image;0.0017920933
captures;0.002567115
the;0.0018177462
essence;0.0019742227
of;0.0016760763
surfing,;0.0064203897
highlighting;0.0029239932
the;0.002041142
excitement;0.0019913667
and;0.001937046
thrill;0.0021562178
that;0.0015539086
comes;0.0016518608
with;0.0018031319
the;0.0014162849
sport,;0.0027144693
as;0.001262968
well;0.0014460371
as;0.0015274041
the;0.0015778373
skill;0.0017861556
and;0.0015435248
agility;0.0015816564
required;0.0015949578
to;0.0014363953
perform;0.0015430618
such;0.001402724
a;0.0012454347
feat.;0.0012646285
