;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;345;757;382;772;764.5;;1;[np.float64(3841.0), np.float64(3850.0), np.float64(3873.0)];[np.float64(10.141349411010765), np.float64(13.011677837371849), np.float64(33.0131516456604)];666.0;167.0;3;2.6551;2.5785;417.57883071899414;2.62;222.0;167.0
1;1;you;390;761;422;776;768.5;4.0;1;[np.float64(3842.0)];[np.float64(16.740407371520973)];167.0;167.0;1;2.5688;2.5248;377.57883071899414;2.55;167.0;167.0
2;2;spot;431;757;470;776;766.5;2.0;1;[np.float64(3847.0), np.float64(3851.0), np.float64(3874.0), np.float64(3887.0)];[np.float64(96.193683926046), np.float64(11.390617134595939), np.float64(11.496195411682152), np.float64(16.309080396395302)];723.0;191.0;4;2.5693;;329.57883071899414;;180.75;191.0
3;3;the;478;757;507;772;764.5;2.0;1;[np.float64(3843.0), np.float64(3849.0), np.float64(3852.0)];[np.float64(16.9882230758667), np.float64(29.075831078048722), np.float64(11.71956898615906)];499.0;183.0;3;2.4986;2.5186;292.57883071899414;2.51;166.3333;183.0
4;4;purple;516;757;573;776;766.5;2.0;1;[np.float64(3853.0), np.float64(3875.0), np.float64(3888.0)];[np.float64(11.9172043800354), np.float64(12.228860437870026), np.float64(23.854993106566116)];667.0;200.0;3;2.5153;2.4897;226.57883071899414;2.5;222.3333;200.0
5;5;umbrella;582;757;662;772;764.5;2.0;1;[np.float64(3844.0), np.float64(3854.0), np.float64(3876.0), np.float64(3889.0)];[np.float64(19.63457386834284), np.float64(12.782522773742699), np.float64(19.90275001525879), np.float64(18.360681533813477)];692.0;234.0;4;2.4956;2.4962;137.57883071899414;2.5;173.0;234.0
6;6;near;671;761;713;772;766.5;2.0;1;[np.float64(3845.0), np.float64(3877.0), np.float64(3891.0)];[np.float64(25.74163818359375), np.float64(28.980210304260254), np.float64(32.226778984069824)];400.0;108.0;3;2.5156;2.5184;86.57883071899414;2.52;133.3333;108.0
7;7;the;720;757;748;772;764.5;2.0;1;[np.float64(3855.0), np.float64(3878.0), np.float64(3890.0)];[np.float64(22.479132856641513), np.float64(29.42044083488611), np.float64(33.16021566390987)];582.0;233.0;3;2.5164;2.4755;51.57883071899414;2.5;194.0;233.0
8;8;green;757;761;810;776;768.5;4.0;1;[np.float64(3846.0), np.float64(3856.0), np.float64(3869.0), np.float64(3908.0)];[np.float64(34.795308113098145), np.float64(36.41766027970755), np.float64(2.5551427841187433), np.float64(0.0)];724.0;83.0;4;2.469;2.478;0.0;2.47;181.0;1638.0
9;9;leaves?;819;757;890;772;764.5;4.0;1;[np.float64(3857.0), np.float64(3862.0), np.float64(3879.0), np.float64(3880.0)];[np.float64(37.93568618851387), np.float64(31.66717767715454), np.float64(31.263207548897995), np.float64(45.333640575408936)];809.0;200.0;4;2.4875;2.4249;19.42116928100586;2.46;202.25;492.0
10;10;It;899;757;910;772;764.5;0.0;1;[np.float64(3863.0)];[np.float64(36.18944531639097)];150.0;150.0;1;2.5453;2.4589;99.42116928100586;2.5;150.0;150.0
11;11;appears;918;761;994;776;768.5;4.0;1;[np.float64(3901.0), np.float64(3902.0)];[np.float64(41.68330801450293), np.float64(30.79535942077632)];301.0;217.0;2;2.7087;2.6006;118.42116928100586;2.65;150.5;301.0
12;12;to;1001;757;1018;772;764.5;4.0;1;[np.float64(3864.0)];[np.float64(25.426101569936787)];167.0;167.0;1;2.5276;2.424;201.42116928100586;2.48;167.0;167.0
13;13;be;1027;757;1048;772;764.5;0.0;1;[];[];0.0;0.0;0;;;227.42116928100586;;;
14;14;left;1057;757;1085;772;764.5;0.0;1;[np.float64(3865.0), np.float64(3903.0)];[np.float64(22.567781188271283), np.float64(21.266068491665497)];350.0;183.0;2;2.6443;2.5415;257.42116928100586;2.59;175.0;183.0
15;15;behind;1093;757;1155;772;764.5;0.0;1;[np.float64(3866.0), np.float64(3867.0), np.float64(3904.0), np.float64(3906.0)];[np.float64(17.98319231380117), np.float64(22.717509078979447), np.float64(12.458028697967507), np.float64(15.849041393825019)];850.0;366.0;4;2.6532;2.5599;293.42116928100586;2.61;212.5;449.0
16;16;by;1165;757;1185;776;766.5;2.0;1;[np.float64(3868.0), np.float64(3905.0), np.float64(3907.0)];[np.float64(21.256695515188518), np.float64(17.746498617883034), np.float64(18.635351181030273)];650.0;267.0;3;2.7093;2.5913;365.42116928100586;2.65;216.6667;4459.0
17;17;someone.;722;786;813;798;792.0;25.5;2;[];[];0.0;0.0;0;;;19.13348937034607;;;
