;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Describe;391;770;472;786;778.0;;1;[np.float64(2651.0), np.float64(2666.0)];[np.float64(2.0213135991778017), np.float64(5.7968241627477255)];433.0;150.0;2;2.8735;2.7755;650.4402653177863;2.82;216.5;150.0
1;1;the;480;770;509;786;778.0;0.0;1;[np.float64(2652.0), np.float64(2665.0)];[np.float64(6.3901148114886155), np.float64(13.397515910012316)];284.0;167.0;2;2.7728;2.7199;613.4493762479784;2.75;142.0;167.0
2;2;overall;518;770;579;786;778.0;0.0;1;[np.float64(2653.0), np.float64(2656.0), np.float64(2667.0)];[np.float64(9.482880161645198), np.float64(3.7693247892419777), np.float64(11.798721054622206)];550.0;84.0;3;2.6982;2.6694;543.4700063871242;2.68;183.3333;84.0
3;3;appearance;587;774;699;790;782.0;4.0;1;[np.float64(2654.0), np.float64(2655.0), np.float64(2657.0), np.float64(2668.0), np.float64(2669.0)];[np.float64(5.182140806743064), np.float64(5.899452822549051), np.float64(8.847860200064588), np.float64(19.386997996258174), np.float64(9.568209580012763)];1117.0;334.0;5;2.6558;2.6667;423.6724857764345;2.66;223.4;900.0
4;4;and;707;770;741;786;778.0;4.0;1;[];[];0.0;0.0;0;;;381.54677807124096;;;
5;5;atmosphere;750;770;861;790;780.0;2.0;1;[np.float64(2658.0), np.float64(2670.0), np.float64(2671.0)];[np.float64(21.382772744357), np.float64(18.501825741359198), np.float64(16.26762502534052)];583.0;217.0;3;2.6195;2.597;261.66492599627617;2.61;194.3333;217.0
6;6;of;870;770;887;786;778.0;2.0;1;[];[];0.0;0.0;0;;;235.70637366291828;;;
7;7;the;894;770;923;786;778.0;0.0;1;[np.float64(2659.0)];[np.float64(12.26739945905248)];167.0;167.0;1;2.6213;2.5443;199.78155940264062;2.58;167.0;167.0
8;8;bedroom;932;770;1014;786;778.0;0.0;1;[np.float64(2660.0), np.float64(2672.0), np.float64(2673.0)];[np.float64(12.843941858836615), np.float64(14.43248785316166), np.float64(18.24745050033971)];568.0;200.0;3;2.7443;2.6166;109.19265216924546;2.68;189.3333;200.0
9;9;in;1023;770;1037;786;778.0;0.0;1;[];[];0.0;0.0;0;;;86.43339421449387;;;
10;10;the;1045;770;1074;786;778.0;0.0;1;[np.float64(2674.0)];[np.float64(14.182392052241767)];100.0;100.0;1;2.7863;2.6522;50.28250299855571;2.72;100.0;100.0
11;11;image.;1083;770;1144;790;780.0;2.0;1;[np.float64(2661.0), np.float64(2675.0)];[np.float64(11.344100777406135), np.float64(14.017215183803046)];292.0;158.0;2;2.7203;2.6512;14.017215183803046;2.69;146.0;2209.0
