;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;533;770;582;786;778.0;;1;[4297, 4306];[np.float64(10.99278450012207), np.float64(15.195463127492918)];500.0;300.0;2;2.9318;2.7492;283.6821346950295;2.84;250.0;300.0
1;1;type;589;771;628;790;780.5;2.5;1;[4234, 4275, 4283, 4284];[np.float64(9.10704517364502), np.float64(10.014322757720947), np.float64(57.86958618164067), np.float64(59.955498504638626)];433.0;100.0;4;;2.7048;237.77308147563485;;108.25;100.0
2;2;of;637;770;654;786;778.0;2.5;1;[];[];0.0;0.0;0;;;211.75614367704335;;;
3;3;furniture;661;770;740;786;778.0;0.0;1;[4235, 4236, 4274, 4276, 4291, 4292, 4296, 4298, 4299, 4304, 4305, 4307];[np.float64(22.915239742824042), np.float64(8.917351245880127), np.float64(42.96347999572754), np.float64(7.953299962557253), np.float64(0.412354052066803), np.float64(55.67797040939331), np.float64(96.70173287391663), np.float64(4.820177733898163), np.float64(12.879500433158732), np.float64(20.701241161512257), np.float64(39.31448462692641), np.float64(10.82235050201416)];2266.0;116.0;12;2.8633;2.6991;125.95542465186024;2.78;188.8333;183.0
4;4;can;748;774;780;786;780.0;2.0;1;[4237];[np.float64(31.70469682866883)];183.0;183.0;1;2.23;2.4005;86.78989708890649;2.32;183.0;183.0
5;5;you;789;774;821;790;782.0;2.0;1;[4238, 4252, 4259, 4277, 4300, 4308];[np.float64(34.80685472488403), np.float64(85.4531421661377), np.float64(40.46254634857178), np.float64(28.823703569185863), np.float64(15.893084049224854), np.float64(24.198133642023322)];1051.0;200.0;6;2.6317;2.5337;46.96165005681174;2.58;175.1667;200.0
6;6;see;830;774;862;786;780.0;2.0;1;[];[];0.0;0.0;0;;;15.501835872370565;;;
7;7;in;871;770;885;786;778.0;2.0;1;[4239, 4278, 4285, 4301, 4309];[np.float64(34.5143105675205), np.float64(28.330292099962875), np.float64(52.855127811431885), np.float64(12.236972895535473), np.float64(12.41240864581083)];1017.0;200.0;5;2.6698;2.5469;12.41240864581083;2.61;203.4;200.0
8;8;this;893;770;926;786;778.0;0.0;1;[4240, 4260, 4279];[np.float64(37.00062588282992), np.float64(33.04790687561035), np.float64(21.29651403427124)];467.0;117.0;3;2.5943;2.5068;29.692247033500376;2.55;155.6667;117.0
9;9;image?;934;770;1002;790;780.0;2.0;1;[4241, 4261, 4280, 4289, 4290, 4293, 4302];[np.float64(23.40037285197866), np.float64(28.255860233306862), np.float64(20.007963044302755), np.float64(62.48292912943343), np.float64(13.847352266311646), np.float64(49.15795116424556), np.float64(7.778448104858398)];1315.0;183.0;7;2.7992;2.6327;69.43010782977282;2.72;187.8571;6249.0
