;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;340;425;376;440;432.5;;1;[];[];0.0;0.0;0;;;494.6309350966752;;;
1;1;prominent;385;425;479;444;434.5;2.0;1;[];[];0.0;0.0;0;;;391.55693382038373;;;
2;2;objects;486;425;554;444;434.5;0.0;1;[6891];[np.float64(4.152931799863097)];184.0;184.0;1;2.7856;2.7306;316.59694153630016;2.76;184.0;184.0
3;3;in;563;425;577;440;432.5;2.0;1;[];[];0.0;0.0;0;;;293.7971438714586;;;
4;4;the;585;425;614;440;432.5;0.0;1;[];[];0.0;0.0;0;;;256.8560789448129;;;
5;5;image;623;425;679;444;434.5;2.0;1;[6892];[np.float64(6.126639562494631)];150.0;150.0;1;2.7412;2.678;191.73316962818748;2.71;150.0;150.0
6;6;include;688;425;754;440;432.5;2.0;1;[6893];[np.float64(10.944720464594184)];167.0;167.0;1;2.7176;2.6419;117.41545226204107;2.68;167.0;167.0
7;7;a;756;421;766;448;434.5;2.0;1;[];[];0.0;0.0;0;;;104.65704338864275;;;
8;8;train,;780;425;827;442;433.5;1.0;1;[6894];[np.float64(9.859786403370435)];183.0;183.0;1;2.7387;2.6814;45.43937801770209;2.71;183.0;183.0
9;9;a;836;429;846;440;434.5;1.0;1;[];[];0.0;0.0;0;;;28.896113057141097;;;
10;10;station;854;425;917;440;432.5;2.0;1;[6895, 6909];[np.float64(11.066554265863772), np.float64(15.498640863653122)];483.0;300.0;2;2.7555;2.696;15.498640863653122;2.73;241.5;300.0
11;11;platform,;926;425;1007;444;434.5;2.0;1;[6896, 6897];[np.float64(16.48123807385634), np.float64(8.53284944856864)];199.0;74.0;2;2.7587;2.6884;56.78826100561835;2.72;99.5;199.0
12;12;and;1017;425;1051;440;432.5;2.0;1;[6898, 6904, 6906];[np.float64(10.409987682670476), np.float64(8.246017522352929), np.float64(7.541444617159186)];592.0;217.0;3;2.7384;2.6686;147.42885998100454;2.7;197.3333;217.0
13;13;a;1053;421;1063;448;434.5;2.0;1;[];[];0.0;0.0;0;;;182.76583424095807;;;
14;14;train;1077;425;1118;440;432.5;2.0;1;[6899, 6905, 6907];[np.float64(0.0), np.float64(7.039232450372992), np.float64(2.037618139848348)];567.0;234.0;3;2.7106;2.6315;207.19242633154795;2.67;189.0;234.0
15;15;station.;1126;425;1195;440;432.5;0.0;1;[6900, 6901, 6903, 6908];[np.float64(7.753331352682608), np.float64(70.55022415460326), np.float64(33.23237275787024), np.float64(18.036837746115225)];641.0;200.0;4;2.6927;2.6112;256.0813769640471;2.65;160.25;1532.0
