text;attention
The;0.009981928
image;0.0044493983
depicts;0.004969861
a;0.0058801067
man;0.0042625153
and;0.005308906
a;0.004801765
woman;0.004566186
sitting;0.0037192234
on;0.003427587
a;0.0049164626
couch;0.0037735978
in;0.0042157657
a;0.004273092
living;0.0036276986
room.;0.059423584
They;0.004837037
are;0.0047332286
facing;0.0041168984
each;0.003709565
other;0.0032986098
and;0.0071129687
appear;0.0040875296
to;0.005073293
be;0.0037731032
engaged;0.0035070265
in;0.003741943
a;0.0053009964
conversation;0.004104282
or;0.004399831
watching;0.0038351314
something;0.0038784386
together.;0.073070824
The;0.011516224
couch;0.0044332375
is;0.0058258185
positioned;0.0037983325
in;0.003793321
the;0.011661367
center;0.0039528883
of;0.0037276985
the;0.011759986
room,;0.01626767
with;0.005036693
a;0.0042562285
dining;0.003499082
table;0.00384638
and;0.0061009275
a;0.0043492266
kitchen;0.0034785622
area;0.0038008585
visible;0.0039146077
in;0.0038492274
the;0.013050552
background.;0.090505905
There;0.004120752
are;0.005365067
several;0.0039585596
objects;0.0042606173
scattered;0.0038458891
around;0.0036190045
the;0.009324584
room,;0.024341395
including;0.004953765
a;0.004581523
TV,;0.0088838665
a;0.0051240115
laptop,;0.008986463
a;0.005036826
cell;0.0031549411
phone,;0.011402757
and;0.006263382
a;0.0069820583
few;0.0041792877
bottles.;0.047314808
A;0.005216346
refrigerator;0.003814073
can;0.0038655035
be;0.0034515506
seen;0.004178419
in;0.0038203043
the;0.010988168
kitchen;0.0032925645
area,;0.017346352
and;0.0062174913
a;0.0042657047
microwave;0.0039193253
is;0.005224955
also;0.0036307825
present.;0.051075455
The;0.010890062
living;0.003936264
room;0.0039112377
is;0.0058257007
furnished;0.0038464991
with;0.0044443794
a;0.00388106
chair;0.0040781233
and;0.005495197
a;0.003998955
potted;0.0048912694
plant,;0.026830582
adding;0.0045552594
a;0.005334284
touch;0.0038535735
of;0.004321517
greenery;0.0059558866
to;0.004282247
the;0.00667097
space.;0.08038713
