text;attention
The;1.01608765e-17
quote;9.876363e-18
"""Little";1.3267103e-17
things;8.961744e-18
can;8.205552e-18
grow;9.484755e-18
"big""";1.2455638e-17
is;8.073748e-18
significant;9.778332e-18
because;9.426752e-18
it;8.4097286e-18
emphasizes;1.11672485e-17
the;7.887261e-18
importance;1.03074314e-17
of;8.726939e-18
paying;9.968454e-18
attention;8.680191e-18
to;7.956069e-18
small;8.075811e-18
details;1.21606535e-17
and;8.296388e-18
considering;8.433212e-18
their;7.79903e-18
potential;8.931336e-18
impact.;1.0
It;1.22624836e-17
suggests;1.0023974e-17
that;8.650574e-18
seemingly;9.250384e-18
insignificant;9.7556464e-17
occurrences;9.4939125e-18
or;7.7738715e-18
actions;8.066697e-18
can;7.883531e-18
have;7.5426315e-18
a;7.314753e-18
significant;8.28611e-18
impact;8.690893e-18
on;7.767854e-18
the;7.507294e-18
bigger;7.615489e-18
picture,;1.02125985e-17
and;7.994401e-18
that;7.982425e-18
one;7.521715e-18
should;7.692042e-18
not;7.8450405e-18
underestimate;8.747603e-18
the;7.187407e-18
power;7.385663e-18
of;7.3093145e-18
small;7.164058e-18
things.;1.5557332e-17
This;7.666498e-18
quote;8.1749036e-18
can;7.730106e-18
be;7.236128e-18
applied;8.209811e-18
in;8.148004e-18
various;7.4283855e-18
contexts,;1.0331365e-17
such;8.592459e-18
as;7.882659e-18
personal;7.401542e-18
growth,;8.744667e-18
business,;8.241126e-18
or;7.4324105e-18
even;7.3429625e-18
global;7.3276845e-18
issues,;9.312343e-18
as;7.956979e-18
it;7.588954e-18
reminds;8.121905e-18
us;7.643749e-18
to;7.727453e-18
be;7.250967e-18
mindful;7.8082285e-18
of;7.314251e-18
our;7.332214e-18
actions;7.895147e-18
and;7.334144e-18
the;7.321928e-18
potential;7.795222e-18
consequences;7.698353e-18
they;7.285958e-18
may;7.2142996e-18
have.;1.09849345e-17
It;7.550692e-18
encourages;8.125687e-18
us;7.4859324e-18
to;7.558531e-18
take;7.317963e-18
a;7.255615e-18
holistic;7.591646e-18
view;7.508899e-18
of;7.386255e-18
life;7.7587325e-18
and;7.345708e-18
recognize;7.636114e-18
the;7.476658e-18
interconnectedness;9.1718514e-18
of;7.232734e-18
all;7.1024515e-18
things,;8.3946e-18
even;7.389411e-18
if;7.268552e-18
they;7.20767e-18
appear;7.119976e-18
small;7.311043e-18
at;6.997942e-18
first;6.970713e-18
glance.;7.122502e-18
