text;attention
There;8.117509e-10
are;4.4893145e-10
no;4.845301e-10
birds;5.8660354e-10
or;5.171646e-10
clouds;5.740026e-10
visible;5.9475685e-10
in;5.129384e-10
the;4.372391e-10
photo;6.295883e-10
you;4.932523e-10
provided.;1.0
The;6.4691646e-10
image;5.0565685e-10
shows;5.34657e-10
a;4.5582718e-10
toy;5.312962e-10
figure;5.338255e-10
of;4.941601e-10
a;4.570242e-10
surfer;6.363393e-10
on;4.923537e-10
a;4.4476892e-10
surfboard;5.0044874e-10
against;4.829219e-10
a;4.4197818e-10
clear;4.279422e-10
blue;4.3694065e-10
sky.;5.704501e-10
If;4.6188434e-10
you're;5.5372756e-10
looking;4.3825354e-10
for;4.785162e-10
a;4.2832765e-10
photo;4.9130777e-10
with;5.2921073e-10
birds;4.5458992e-10
and;4.455874e-10
clouds,;5.2344046e-10
you;4.3005902e-10
may;4.3026824e-10
want;4.39071e-10
to;4.3416926e-10
try;4.5668438e-10
a;4.2463866e-10
different;4.3489612e-10
image;4.499293e-10
or;4.5581505e-10
specify;4.947636e-10
another;4.4096607e-10
scene;4.4373855e-10
you'd;4.5731544e-10
like;4.1635076e-10
to;4.087568e-10
see.;4.152199e-10
