text;attention
The;0.007823313
quote;0.009550062
"""Little";0.0155668715
things;0.007724055
can;0.0076143704
grow;0.008305855
"big""";0.018346535
is;0.007323675
significant;0.009923822
because;0.0075737783
it;0.00724891
emphasizes;0.010764751
the;0.006813131
importance;0.008223207
of;0.0070700897
paying;0.0072765104
attention;0.007950039
to;0.0072665834
small;0.008863962
details;0.0089707095
and;0.0071139233
considering;0.0080975145
their;0.007322476
potential;0.0076376228
impact.;0.022986708
It;0.007165982
suggests;0.009853912
that;0.0091902595
seemingly;0.006108879
insignificant;0.01161583
occurrences;0.0072517297
or;0.007587294
actions;0.008668984
can;0.008640545
have;0.0075374716
a;0.0064591826
significant;0.007578474
impact;0.010138498
on;0.007190448
the;0.0069759637
bigger;0.0076458557
picture,;0.011887747
and;0.008653435
that;0.008070588
one;0.0077895857
should;0.0076305103
not;0.006526466
underestimate;0.010643226
the;0.006489441
power;0.00860304
of;0.007117309
small;0.00904432
things.;0.021425072
This;0.0094924485
quote;0.008358227
can;0.007866389
be;0.006467221
applied;0.008737374
in;0.0068191895
various;0.008013208
contexts,;0.015359533
such;0.007014183
as;0.0070571154
personal;0.008249805
growth,;0.014658957
business,;0.011637669
or;0.009040066
even;0.007269992
global;0.010475012
issues,;0.013045862
as;0.007943999
it;0.0071645905
reminds;0.010068723
us;0.0075063026
to;0.0069223694
be;0.006542837
mindful;0.012040168
of;0.0076840585
our;0.008014686
actions;0.009317913
and;0.0077108266
the;0.007105062
potential;0.00723298
consequences;0.010632592
they;0.0087513765
may;0.006795441
have.;0.018965632
It;0.007591945
encourages;0.008487676
us;0.0076965704
to;0.0068506533
take;0.008629827
a;0.0066247806
holistic;0.009478319
view;0.0094339205
of;0.007749148
life;0.008146854
and;0.0072370674
recognize;0.008491196
the;0.007863699
interconnectedness;0.01418925
of;0.0075365156
all;0.0074591055
things,;0.011788793
even;0.0075241216
if;0.007821898
they;0.007824455
appear;0.007378288
small;0.00887369
at;0.005662894
first;0.0068090023
glance.;0.016040023
