;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;252;342;288;358;350.0;;1;[];[];0.0;0.0;0;;;566.3926540918053;;;
1;1;image;297;342;353;362;352.0;2.0;1;[];[];0.0;0.0;0;;;502.7831496092804;;;
2;2;shows;361;342;422;358;350.0;2.0;1;[np.float64(749.0)];[np.float64(20.755927700745474)];100.0;100.0;1;2.5328;2.7189;438.46724849930314;2.63;100.0;100.0
3;3;a;423;338;433;366;352.0;2.0;1;[];[];0.0;0.0;0;;;425.4274914950474;;;
4;4;street;448;343;502;358;350.5;1.5;1;[np.float64(748.0), np.float64(750.0)];[np.float64(37.136035461174856), np.float64(19.233592669929635)];316.0;133.0;2;2.5184;2.705;364.18262501552783;2.61;158.0;416.0
5;5;scene;510;346;567;358;352.0;1.5;1;[];[];0.0;0.0;0;;;305.9559488765979;;;
6;6;with;574;342;612;358;350.0;2.0;1;[np.float64(751.0)];[np.float64(19.165733952271353)];200.0;200.0;1;2.3854;2.5736;267.4794138874907;2.48;200.0;200.0
7;7;traffic;620;342;673;358;350.0;0.0;1;[np.float64(752.0)];[np.float64(26.37364968751615)];250.0;250.0;1;2.4131;2.5479;219.32287232649006;2.48;250.0;250.0
8;8;signs;681;342;730;362;352.0;2.0;1;[];[];0.0;0.0;0;;;178.1943703143995;;;
9;9;in;739;342;754;358;350.0;2.0;1;[np.float64(753.0)];[np.float64(20.525252575623426)];333.0;333.0;1;2.4489;2.5687;168.7473611249992;2.51;333.0;333.0
10;10;the;762;342;791;358;350.0;0.0;1;[];[];0.0;0.0;0;;;154.51964422558686;;;
11;11;foreground,;798;342;907;362;352.0;2.0;1;[np.float64(754.0)];[np.float64(9.098304648148428)];167.0;167.0;1;2.4509;2.621;144.22517098878564;2.54;167.0;167.0
12;12;but;917;342;945;358;350.0;2.0;1;[np.float64(755.0)];[np.float64(10.27622422670072)];250.0;250.0;1;2.4352;2.6116;169.56315700448346;2.52;250.0;250.0
13;13;there;953;342;1001;358;350.0;0.0;1;[];[];0.0;0.0;0;;;189.67503677031414;;;
14;14;is;1010;342;1023;358;350.0;0.0;1;[];[];0.0;0.0;0;;;229.60211721134843;;;
15;15;no;1032;346;1054;358;352.0;2.0;1;[];[];0.0;0.0;0;;;246.81244443101482;;;
16;16;visible;1062;342;1121;358;350.0;2.0;1;[np.float64(756.0)];[np.float64(0.0)];267.0;267.0;1;2.3726;2.5699;271.3985609021479;2.47;267.0;267.0
17;17;purple;1130;342;1188;362;352.0;2.0;1;[np.float64(757.0)];[np.float64(0.0)];200.0;200.0;1;2.363;2.5731;328.6799589190066;2.47;200.0;200.0
18;18;umbrella;1196;342;1276;358;350.0;2.0;1;[np.float64(758.0), np.float64(759.0), np.float64(760.0)];[np.float64(0.0), np.float64(33.06497371253795), np.float64(0.1322783043510185)];351.0;100.0;3;2.3718;2.56;390.5663429651192;2.47;117.0;351.0
19;19;near;269;429;311;440;434.5;84.5;2;[];[];0.0;0.0;0;;;527.8244540276015;;;
20;20;any;318;429;352;444;436.5;2.0;2;[];[];0.0;0.0;0;;;486.6479983359728;;;
21;21;green;360;429;413;444;436.5;0.0;2;[];[];0.0;0.0;0;;;426.22008370835283;;;
22;22;leaves.;422;425;488;440;432.5;4.0;2;[np.float64(761.0)];[np.float64(0.0023616740578518147)];250.0;250.0;1;2.403;2.628;352.9225856453874;2.52;250.0;250.0
23;23;It;499;425;509;440;432.5;0.0;2;[];[];0.0;0.0;0;;;332.31898644562375;;;
24;24;might;517;425;568;444;434.5;2.0;2;[np.float64(762.0)];[np.float64(0.0)];150.0;150.0;1;2.3734;2.5715;273.8174692151076;2.47;150.0;150.0
25;25;not;577;425;605;440;432.5;2.0;2;[];[];0.0;0.0;0;;;239.01141474881015;;;
26;26;be;613;425;635;440;432.5;0.0;2;[np.float64(763.0)];[np.float64(0.0)];167.0;167.0;1;2.3627;2.5353;210.35030904177876;2.45;167.0;167.0
27;27;included;644;425;722;440;432.5;0.0;2;[];[];0.0;0.0;0;;;130.67731747258088;;;
28;28;in;731;425;745;440;432.5;0.0;2;[np.float64(764.0)];[np.float64(3.2173342016492223)];233.0;233.0;1;2.3865;2.4938;111.46077787440218;2.44;233.0;233.0
29;29;the;753;425;782;440;432.5;0.0;2;[];[];0.0;0.0;0;;;84.60587195530738;;;
30;30;frame;790;425;844;440;432.5;0.0;2;[];[];0.0;0.0;0;;;66.22517098878564;;;
31;31;of;852;425;870;440;432.5;0.0;2;[];[];0.0;0.0;0;;;68.45931551941932;;;
32;32;this;876;425;909;440;432.5;0.0;2;[np.float64(765.0)];[np.float64(0.0)];200.0;200.0;1;2.3503;2.5057;78.07249700363552;2.43;200.0;200.0
33;33;picture;918;425;982;444;434.5;2.0;2;[];[];0.0;0.0;0;;;104.01263388509166;;;
34;34;or;989;429;1008;440;434.5;0.0;2;[];[];0.0;0.0;0;;;167.954300010902;;;
35;35;it;1016;425;1025;440;432.5;2.0;2;[];[];0.0;0.0;0;;;193.06051748744937;;;
36;36;might;1033;425;1084;444;434.5;2.0;2;[np.float64(766.0)];[np.float64(0.0)];267.0;267.0;1;2.3344;2.4956;207.87820116693283;2.42;267.0;267.0
37;37;be;1093;425;1114;440;432.5;2.0;2;[];[];0.0;0.0;0;;;266.6997190770891;;;
38;38;obscured;1122;425;1210;440;432.5;0.0;2;[np.float64(767.0)];[np.float64(8.130631070388006)];200.0;200.0;1;2.2927;2.4283;294.8793703959031;2.36;200.0;200.0
