text;attention
There;0.019686481
are;0.017481238
no;0.01980581
birds;0.023693431
or;0.017640868
clouds;0.0191578
visible;0.021403013
in;0.017161373
the;0.016498856
photo;0.02090256
you;0.017484862
provided.;0.025097724
The;0.017979642
image;0.019195143
shows;0.019244105
a;0.0170486
toy;0.022753634
figure;0.020231156
of;0.017480806
a;0.016964903
surfer;0.021215769
on;0.017519135
a;0.016613334
surfboard;0.019619085
against;0.019993054
a;0.015977569
clear;0.017561767
blue;0.016575055
sky.;0.01955925
If;0.018604374
you're;0.023088057
looking;0.017026503
for;0.018278057
a;0.01638954
photo;0.018274581
with;0.016885014
birds;0.017907508
and;0.016137268
clouds,;0.01781767
you;0.016470088
may;0.016792774
want;0.01670652
to;0.016122606
try;0.01763423
a;0.01597449
different;0.016870134
image;0.016581146
or;0.01646825
specify;0.01944072
another;0.017056884
scene;0.017560676
you'd;0.017720351
like;0.015785275
to;0.015320255
see.;0.0155410385
