text;attention
There;0.021740317
are;0.013555458
no;0.013549022
birds;0.029362297
or;0.016905507
clouds;0.030069
visible;0.017946562
in;0.015852356
the;0.013945695
photo;0.02292769
you;0.014118922
provided.;0.06046407
The;0.021135963
image;0.017787483
shows;0.02109612
a;0.01727624
toy;0.021870458
figure;0.024114529
of;0.014755821
a;0.013479994
surfer;0.050318003
on;0.016235337
a;0.013195557
surfboard;0.020543864
against;0.017236743
a;0.0137327025
clear;0.012861054
blue;0.012798645
sky.;0.028346563
If;0.016417326
you're;0.028335778
looking;0.014202628
for;0.014460899
a;0.012998739
photo;0.01991135
with;0.015682328
birds;0.017008001
and;0.01254026
clouds,;0.021040281
you;0.014117265
may;0.013250702
want;0.014327518
to;0.013345327
try;0.014293683
a;0.012192167
different;0.013189621
image;0.014519963
or;0.0129858805
specify;0.014778024
another;0.013356185
scene;0.01683591
you'd;0.017287308
like;0.012205889
to;0.011645156
see.;0.011849734
