;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;467;770;516;786;778.0;;1;[];[];0.0;0.0;0;;;508.97835780756145;;;
1;1;is;525;770;538;786;778.0;0.0;1;[];[];0.0;0.0;0;;;487.0654171444061;;;
2;2;the;545;770;574;786;778.0;0.0;1;[np.float64(1374.0)];[np.float64(45.440532207489014)];200.0;200.0;1;;2.8434;451.22615372569186;;200.0;200.0
3;3;title;582;770;615;786;778.0;0.0;1;[np.float64(1363.0)];[np.float64(41.40919467245263)];67.0;67.0;1;;2.5355;410.44348221595294;;67.0;67.0
4;4;and;623;770;657;786;778.0;0.0;1;[np.float64(1375.0)];[np.float64(38.73740428875765)];168.0;168.0;1;;2.8407;368.71609700814867;;168.0;168.0
5;5;topic;665;770;710;790;780.0;2.0;1;[];[];0.0;0.0;0;;;316.16316076208795;;;
6;6;of;718;770;735;786;778.0;2.0;1;[np.float64(1364.0), np.float64(1373.0)];[np.float64(92.81917095184326), np.float64(61.09127330780029)];167.0;67.0;2;;2.5692;291.4302481217677;;83.5;67.0
7;7;the;742;770;771;786;778.0;0.0;1;[];[];0.0;0.0;0;;;255.90605844399707;;;
8;8;book;780;770;824;786;778.0;0.0;1;[];[];0.0;0.0;0;;;203.9105067878892;;;
9;9;mentioned;833;770;930;786;778.0;0.0;1;[np.float64(1372.0), np.float64(1376.0)];[np.float64(71.65775718688963), np.float64(43.71496772766113)];233.0;83.0;2;;2.7537;103.03719153197326;;116.5;701.0
10;10;in;940;770;954;786;778.0;0.0;1;[np.float64(1371.0)];[np.float64(39.433224143585065)];67.0;67.0;1;;2.6503;82.01347647885746;;67.0;768.0
11;11;the;962;770;991;786;778.0;0.0;1;[np.float64(1365.0)];[np.float64(62.71963882446289)];150.0;150.0;1;;2.6392;54.63908275277961;;150.0;918.0
12;12;image?;1000;770;1067;790;780.0;2.0;1;[np.float64(1377.0)];[np.float64(44.25106477737427)];100.0;100.0;1;2.8144;3.0019;44.25106477737427;2.91;100.0;100.0
