;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;477;770;526;786;778.0;;1;[];[];0.0;0.0;0;;;525.6953307253949;;;
1;1;is;535;770;548;786;778.0;0.0;1;[np.float64(2953.0)];[np.float64(47.59094260720644)];284.0;284.0;1;2.8272;2.7831;503.75225158341897;2.81;284.0;284.0
2;2;the;556;770;584;786;778.0;0.0;1;[np.float64(2952.0)];[np.float64(65.20059121348223)];67.0;67.0;1;2.7043;2.7362;467.8569269308416;2.72;67.0;351.0
3;3;main;593;770;637;786;778.0;0.0;1;[];[];0.0;0.0;0;;;415.0440311706533;;;
4;4;topic;645;770;690;790;780.0;2.0;1;[np.float64(2999.0)];[np.float64(75.63066700526645)];117.0;117.0;1;;2.4365;362.28578711233143;;117.0;117.0
5;5;of;698;770;715;786;778.0;2.0;1;[np.float64(2954.0), np.float64(2955.0)];[np.float64(81.2216317653656), np.float64(84.04025486537387)];182.0;66.0;2;2.8337;2.7095;337.4261245531639;2.77;91.0;182.0
6;6;the;722;770;751;786;778.0;0.0;1;[];[];0.0;0.0;0;;;301.66896199770684;;;
7;7;report;760;771;814;790;780.5;2.5;1;[np.float64(2957.0), np.float64(2961.0)];[np.float64(46.86932243000376), np.float64(80.84152507781982)];333.0;183.0;2;2.8542;2.7533;239.4258839552454;2.8;166.5;183.0
8;8;mentioned;823;770;921;786;778.0;2.5;1;[np.float64(2956.0), np.float64(2958.0), np.float64(2962.0), np.float64(3000.0)];[np.float64(33.33255577087402), np.float64(33.752581977844216), np.float64(32.01917629241939), np.float64(94.15368795394897)];324.0;83.0;4;;2.7998;134.5766285313346;;81.0;357.0
9;9;in;930;770;944;786;778.0;0.0;1;[np.float64(3001.0)];[np.float64(46.65562152862549)];150.0;150.0;1;2.7468;2.5707;112.64029072777326;2.66;150.0;150.0
10;10;the;952;770;981;786;778.0;0.0;1;[np.float64(2959.0)];[np.float64(31.058598279953003)];125.0;125.0;1;3.0482;2.9372;78.63729469239486;2.99;125.0;125.0
11;11;image?;990;770;1058;790;780.0;2.0;1;[np.float64(2960.0), np.float64(3002.0), np.float64(3003.0)];[np.float64(26.509343910217353), np.float64(31.813958861611127), np.float64(36.99417340755463)];566.0;250.0;3;2.8991;2.805;36.99417340755463;2.85;188.6667;1133.0
