;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;252;302;288;317;309.5;;1;[np.float64(2161.0)];[np.float64(21.4424353667668)];66.0;66.0;1;2.6282;2.8328;978.0830611563555;2.73;66.0;66.0
1;1;man;297;306;335;317;311.5;2.0;1;[np.float64(2160.0)];[np.float64(40.16810716901506)];117.0;117.0;1;2.5724;2.8138;932.0298368991362;2.69;117.0;183.0
2;2;is;345;302;358;317;309.5;2.0;1;[np.float64(2162.0)];[np.float64(9.43785272325789)];150.0;150.0;1;2.3789;2.6384;909.5284523748745;2.51;150.0;150.0
3;3;performing;367;302;467;321;311.5;2.0;1;[np.float64(2163.0)];[np.float64(21.938522673737783)];100.0;100.0;1;2.5688;2.6967;802.3355770689313;2.63;100.0;100.0
4;4;a;476;306;486;317;311.5;0.0;1;[];[];0.0;0.0;0;;;784.8316324067916;;;
5;5;skateboarding;494;302;629;321;311.5;0.0;1;[np.float64(2164.0), np.float64(2166.0)];[np.float64(19.05972371782576), np.float64(30.868521196501547)];342.0;142.0;2;2.604;2.677;645.881927774573;2.64;171.0;142.0
6;6;trick;637;302;677;317;309.5;2.0;1;[np.float64(2165.0), np.float64(2167.0)];[np.float64(23.35717998232161), np.float64(28.666376549857034)];225.0;150.0;2;2.5972;2.6647;601.3471167435553;2.63;112.5;425.0
7;7;known;685;302;746;317;309.5;0.0;1;[np.float64(2168.0)];[np.float64(29.11185696702563)];383.0;383.0;1;2.6466;2.7181;536.3539141680607;2.68;383.0;383.0
8;8;as;754;306;776;317;311.5;2.0;1;[np.float64(2169.0)];[np.float64(35.444389111655084)];250.0;250.0;1;2.7302;2.7409;508.4254745471043;2.74;250.0;250.0
9;9;an;784;306;806;317;311.5;0.0;1;[];[];0.0;0.0;0;;;480.7467161546681;;;
10;10;"""ollie.""";814;302;873;317;309.5;2.0;1;[np.float64(2170.0), np.float64(2172.0)];[np.float64(34.5910589354379), np.float64(31.371654622214237)];650.0;233.0;2;2.7685;2.7172;420.08313708055385;2.74;325.0;233.0
11;11;This;881;302;921;317;309.5;0.0;1;[np.float64(2173.0)];[np.float64(35.7848160607474)];117.0;117.0;1;2.7808;2.7558;377.9409334003364;2.77;117.0;117.0
12;12;is;930;302;944;317;309.5;0.0;1;[];[];0.0;0.0;0;;;358.2704815481198;;;
13;13;a;952;306;962;317;311.5;2.0;1;[np.float64(2171.0)];[np.float64(37.06744528497967)];167.0;167.0;1;2.7825;2.7514;343.16512512746823;2.77;167.0;701.0
14;14;fundamental;970;302;1087;317;309.5;2.0;1;[np.float64(2174.0)];[np.float64(40.06428491621091)];316.0;316.0;1;2.7646;2.7346;249.11421970277217;2.75;316.0;316.0
15;15;skateboarding;1096;302;1231;321;311.5;2.0;1;[np.float64(2175.0), np.float64(2176.0), np.float64(2177.0), np.float64(2178.0)];[np.float64(31.056304795401445), np.float64(28.83289391653875), np.float64(30.318521363394552), np.float64(30.280877096312338)];616.0;200.0;4;2.7226;2.7032;187.38471812942822;2.71;154.0;616.0
16;16;trick;1239;302;1278;317;309.5;2.0;1;[];[];0.0;0.0;0;;;190.67288873876845;;;
17;17;where;267;383;325;398;390.5;81.0;2;[np.float64(2181.0), np.float64(2182.0)];[np.float64(29.32348673684254), np.float64(21.868174893515402)];217.0;117.0;2;;2.5649;928.8153538708327;;108.5;217.0
18;18;the;333;383;362;398;390.5;0.0;2;[np.float64(2183.0)];[np.float64(22.880892499725686)];150.0;150.0;1;;2.5369;892.084893172782;;150.0;150.0
19;19;rider;370;383;413;398;390.5;0.0;2;[];[];0.0;0.0;0;;;841.4951324277978;;;
20;20;and;419;383;453;398;390.5;0.0;2;[np.float64(2184.0)];[np.float64(19.3149876424244)];141.0;141.0;1;2.3928;2.5797;801.8532578552483;2.49;141.0;141.0
21;21;board;462;383;515;398;390.5;0.0;2;[np.float64(2185.0)];[np.float64(9.613874299185625)];142.0;142.0;1;2.521;2.6826;740.4844768425891;2.6;142.0;142.0
22;22;leap;524;383;563;402;392.5;2.0;2;[np.float64(2186.0)];[np.float64(8.770720584051901)];267.0;267.0;1;2.5571;2.7072;692.4286132266711;2.63;267.0;267.0
23;23;into;571;383;605;398;390.5;2.0;2;[];[];0.0;0.0;0;;;651.6134484646471;;;
24;24;the;612;383;641;398;390.5;0.0;2;[np.float64(2187.0)];[np.float64(8.852592999594606)];250.0;250.0;1;2.4878;2.6526;616.1568116397383;2.57;250.0;250.0
25;25;air;649;383;673;398;390.5;0.0;2;[];[];0.0;0.0;0;;;584.6955514768064;;;
26;26;without;679;383;748;398;390.5;0.0;2;[np.float64(2188.0)];[np.float64(23.10465148517062)];233.0;233.0;1;2.5964;2.6551;511.22034655262775;2.63;233.0;233.0
27;27;the;755;383;784;398;390.5;0.0;2;[np.float64(2189.0)];[np.float64(19.858799941199095)];166.0;166.0;1;2.6379;2.6046;476.1211747438328;2.62;166.0;166.0
28;28;use;793;387;826;398;392.5;2.0;2;[np.float64(2190.0)];[np.float64(23.43535314287459)];216.0;216.0;1;2.6604;2.6071;435.35811894866015;2.63;216.0;216.0
29;29;of;834;383;852;398;390.5;2.0;2;[];[];0.0;0.0;0;;;410.2489180195662;;;
30;30;the;858;383;888;398;390.5;0.0;2;[];[];0.0;0.0;0;;;375.6824524066613;;;
31;31;rider's;896;383;952;398;390.5;0.0;2;[np.float64(2191.0)];[np.float64(36.69873197976642)];366.0;366.0;1;2.6835;2.6837;315.02483682992494;2.68;366.0;366.0
32;32;hands.;961;383;1023;398;390.5;0.0;2;[];[];0.0;0.0;0;;;249.69289879570672;;;
33;33;The;1032;383;1068;398;390.5;0.0;2;[];[];0.0;0.0;0;;;210.19742290660056;;;
34;34;trick;1076;383;1115;398;390.5;0.0;2;[];[];0.0;0.0;0;;;171.86069633810826;;;
35;35;is;1124;383;1138;398;390.5;0.0;2;[];[];0.0;0.0;0;;;154.84988781082004;;;
36;36;executed;1146;383;1233;398;390.5;0.0;2;[];[];0.0;0.0;0;;;110.60351343580747;;;
37;37;by;1242;383;1263;402;392.5;2.0;2;[];[];0.0;0.0;0;;;105.67288873876845;;;
38;38;snapping;278;466;363;485;475.5;83.0;3;[np.float64(2179.0), np.float64(2180.0), np.float64(2199.0), np.float64(2200.0)];[np.float64(37.05974907036036), np.float64(42.17759756360732), np.float64(27.88592441975852), np.float64(11.603499623088055)];566.0;200.0;4;;2.6812;884.6082402495373;;141.5;2431.0
39;39;the;372;466;401;481;473.5;2.0;3;[];[];0.0;0.0;0;;;846.7378470335561;;;
40;40;tail;408;466;435;481;473.5;0.0;3;[np.float64(2201.0)];[np.float64(0.6850280761718182)];150.0;150.0;1;2.3113;2.5481;812.7554259722973;2.43;150.0;150.0
41;41;of;443;466;461;481;473.5;0.0;3;[np.float64(2202.0)];[np.float64(1.0243136060592402)];234.0;234.0;1;2.428;2.5618;786.7698935833267;2.49;234.0;234.0
42;42;the;468;466;497;481;473.5;0.0;3;[];[];0.0;0.0;0;;;750.7915794407779;;;
43;43;skateboard;505;466;611;481;473.5;0.0;3;[np.float64(2203.0), np.float64(2204.0), np.float64(2205.0)];[np.float64(22.84935794557839), np.float64(17.60904164995469), np.float64(25.85258231844216)];384.0;100.0;3;;2.6546;636.8764205671015;;128.0;384.0
44;44;down;619;466;669;481;473.5;0.0;3;[];[];0.0;0.0;0;;;578.9324049168359;;;
45;45;while;677;466;726;481;473.5;0.0;3;[];[];0.0;0.0;0;;;521.9995393871378;;;
46;46;jumping,;732;466;812;485;475.5;2.0;3;[];[];0.0;0.0;0;;;435.9076769939715;;;
47;47;which;821;466;875;481;473.5;2.0;3;[np.float64(2192.0)];[np.float64(33.52418317113603)];200.0;200.0;1;2.6912;2.6575;373.27183662150736;2.67;200.0;200.0
48;48;causes;884;470;952;481;475.5;2.0;3;[];[];0.0;0.0;0;;;296.51972664408896;;;
49;49;the;960;466;989;481;473.5;2.0;3;[np.float64(2193.0)];[np.float64(38.946208613259444)];300.0;300.0;1;2.7004;2.6709;259.6910536194476;2.69;300.0;300.0
50;50;board;997;466;1050;481;473.5;0.0;3;[np.float64(2194.0)];[np.float64(37.54538047182689)];216.0;216.0;1;2.7196;2.7089;199.11225956959916;2.71;216.0;216.0
51;51;to;1058;466;1075;481;473.5;0.0;3;[];[];0.0;0.0;0;;;174.369751338314;;;
52;52;pop;1084;470;1118;485;477.5;4.0;3;[];[];0.0;0.0;0;;;131.29017669947217;;;
53;53;into;1126;466;1159;481;473.5;4.0;3;[np.float64(2195.0), np.float64(2197.0)];[np.float64(35.66812981212197), np.float64(32.25956821441656)];284.0;167.0;2;2.7454;2.7428;92.25750685945383;2.74;142.0;167.0
54;54;the;1167;466;1196;481;473.5;0.0;3;[np.float64(2196.0)];[np.float64(34.46483473096578)];250.0;250.0;1;2.7643;2.7521;57.83547884141468;2.76;250.0;367.0
55;55;air.;1204;466;1231;481;473.5;0.0;3;[];[];0.0;0.0;0;;;31.268325699329633;;;
56;56;It;1242;466;1252;481;473.5;0.0;3;[np.float64(2198.0)];[np.float64(34.040190605101934)];184.0;184.0;1;2.7426;2.7102;26.67288873876845;2.73;184.0;1235.0
57;57;appears;294;551;371;566;558.5;85.0;4;[];[];0.0;0.0;0;;;877.3880756259144;;;
58;58;that;379;547;415;562;554.5;4.0;4;[];[];0.0;0.0;0;;;833.2462220239548;;;
59;59;he;423;547;445;562;554.5;0.0;4;[];[];0.0;0.0;0;;;803.2809025753336;;;
60;60;is;453;547;467;562;554.5;0.0;4;[];[];0.0;0.0;0;;;781.308026658252;;;
61;61;doing;475;547;526;566;556.5;2.0;4;[np.float64(2206.0)];[np.float64(27.379832404000354)];67.0;67.0;1;;2.693;722.3889199315522;;67.0;67.0
62;62;this;534;547;567;562;554.5;2.0;4;[];[];0.0;0.0;0;;;681.4533774251236;;;
63;63;on;575;551;597;562;556.5;2.0;4;[];[];0.0;0.0;0;;;651.7593608221109;;;
64;64;a;600;543;610;570;556.5;0.0;4;[];[];0.0;0.0;0;;;638.2959910103787;;;
65;65;city;624;547;656;566;556.5;0.0;4;[];[];0.0;0.0;0;;;592.6239673253348;;;
66;66;street;664;548;718;562;555.0;1.5;4;[];[];0.0;0.0;0;;;530.8516122069419;;;
67;67;with;725;547;763;562;554.5;0.5;4;[np.float64(2207.0), np.float64(2208.0)];[np.float64(37.2174390724727), np.float64(19.49434288887154)];133.0;66.0;2;2.6215;;485.91171301766354;;66.5;133.0
68;68;buildings;772;547;855;566;556.5;2.0;4;[];[];0.0;0.0;0;;;394.28384202827357;;;
69;69;and;863;547;897;562;554.5;2.0;4;[np.float64(2209.0)];[np.float64(47.593982642037474)];250.0;250.0;1;2.6579;2.5434;352.5181793605047;2.6;250.0;250.0
70;70;clear;906;547;952;562;554.5;0.0;4;[np.float64(2210.0)];[np.float64(40.08699911910213)];184.0;184.0;1;2.6906;2.5872;297.92470017702095;2.64;184.0;184.0
71;71;blue;960;547;998;562;554.5;0.0;4;[np.float64(2211.0)];[np.float64(27.4387879712242)];234.0;234.0;1;2.716;2.6562;252.4002864379833;2.69;234.0;234.0
72;72;skies;1006;547;1055;562;554.5;0.0;4;[];[];0.0;0.0;0;;;196.29746369112567;;;
73;73;in;1064;547;1078;562;554.5;0.0;4;[np.float64(2212.0)];[np.float64(32.01181325399804)];150.0;150.0;1;2.7225;2.6593;173.82486318352994;2.69;150.0;150.0
74;74;the;1086;547;1115;562;554.5;0.0;4;[np.float64(2215.0)];[np.float64(27.71680012282119)];133.0;133.0;1;2.7339;2.6931;138.03832113462715;2.71;133.0;133.0
75;75;background.;1124;547;1240;566;556.5;2.0;4;[np.float64(2213.0), np.float64(2214.0), np.float64(2216.0)];[np.float64(32.36132625852315), np.float64(28.063024452754462), np.float64(40.002118144375444)];800.0;250.0;3;2.7212;2.704;40.002118144375444;2.71;266.6667;933.0
