text;attention
No,;0.012278613
there;0.0043082484
are;0.0052687014
no;0.005932229
birds;0.0059931283
in;0.006369306
the;0.0051402184
image.;0.025168093
The;0.006094755
image;0.0057254587
features;0.00886366
a;0.0053610816
man;0.0060090185
on;0.0060969847
a;0.0048774583
surfboard,;0.01239082
which;0.005634395
is;0.0060123326
placed;0.0060081324
on;0.005525318
a;0.004566821
pole;0.0052613
or;0.006139919
a;0.0042223553
stick,;0.008924373
and;0.0063941088
he;0.0054738736
is;0.007158422
riding;0.007288852
it;0.0056518335
in;0.005387316
the;0.004124038
air.;0.02690502
The;0.0058003403
sky;0.0064334366
in;0.0060485406
the;0.004413368
image;0.005717937
is;0.005826658
blue;0.005455403
and;0.005218365
cloudy,;0.008537675
but;0.005979204
there;0.0043249237
are;0.0050865375
no;0.005731047
birds;0.006361923
visible.;0.029136559
The;0.0054171886
focus;0.006703186
of;0.0052480553
the;0.004603641
image;0.005684575
is;0.0076424987
on;0.008984087
the;0.005480791
man;0.0057253293
and;0.0066441894
his;0.0054982244
surfboard,;0.018610317
showcasing;0.009806264
his;0.005928548
skill;0.0064276084
and;0.0045324243
balance;0.005029295
as;0.0072684516
he;0.004871461
performs;0.006231585
his;0.004446675
trick.;0.036674324
The;0.00700879
presence;0.008964425
of;0.005036164
a;0.0050750896
surfboard;0.0063350177
and;0.00774744
a;0.0048799836
man;0.0052214013
riding;0.0067722565
it;0.0067801746
on;0.005317403
a;0.004228123
stick;0.0046980274
or;0.0055080885
pole;0.0047284747
suggests;0.0118154045
that;0.005668759
this;0.007936196
could;0.007260455
be;0.0053593116
a;0.0051166643
creative;0.0052566286
or;0.004487976
artistic;0.0057141855
representation;0.008204633
of;0.0059556128
surfing,;0.011210604
or;0.0060464498
perhaps;0.006135259
a;0.005362659
unique;0.0065623866
form;0.004849289
of;0.0040003355
entertainment;0.006481766
or;0.005615193
advertisement.;0.029471472
The;0.0071837427
image;0.0070943246
captures;0.010173852
the;0.0047577014
essence;0.0063537005
of;0.004916998
surfing,;0.012436979
highlighting;0.007638855
the;0.006135199
excitement;0.0056294375
and;0.004407765
thrill;0.00533141
that;0.0046823774
comes;0.0060763573
with;0.005198345
the;0.004971195
sport,;0.0099329185
as;0.004314684
well;0.0050319782
as;0.0054127574
the;0.0062974608
skill;0.0053382125
and;0.00460073
agility;0.006312929
required;0.005279041
to;0.0055201873
perform;0.0062696417
such;0.005653067
a;0.004470073
feat.;0.041679185
