text;attention
In;0.021625888
this;0.023100918
image,;0.046806376
|;0.017145423
can;0.028230112
see;0.031370457
a;0.023487689
couch,;0.049545273
a;0.021394392
chair,;0.03026284
and;0.029085929
a;0.020104
refrigerator.;0.06666985
The;0.028601235
couch;0.022664482
is;0.024357982
brown,;0.036174923
and;0.023949135
the;0.02179004
chair;0.022258893
is;0.023339324
black.;0.07258069
The;0.025937827
refrigerator;0.023413949
is;0.022129968
white,;0.03425279
and;0.023081252
it;0.022082752
is;0.023116667
placed;0.025357164
in;0.023432085
the;0.022968829
kitchen;0.0198295
area.;0.049851406
