text;attention
No,;0.022167565
there;0.011863726
is;0.012490264
no;0.015015894
chicken;0.020764478
in;0.01446263
this;0.013479302
image.;0.03676516
The;0.014737395
image;0.014784004
shows;0.019244883
a;0.016982982
street;0.013180216
scene;0.01514653
with;0.015720677
cows.;0.043674126
There;0.01745996
is;0.01850839
a;0.018069632
white;0.01476941
cow;0.020223936
with;0.016464349
a;0.011442585
bell;0.015907133
around;0.014574613
its;0.01138491
neck;0.012870432
looking;0.022030868
directly;0.014708655
at;0.01387241
the;0.012130837
camera,;0.023052882
and;0.023882052
another;0.019227486
cow;0.014400852
in;0.013220244
front;0.016396241
of;0.012007685
it;0.013372353
seen;0.022676405
from;0.012782068
behind.;0.044057168
There;0.013663915
are;0.014255131
also;0.020054962
people;0.02260539
in;0.0129520465
the;0.011798629
background,;0.020864453
but;0.016360518
no;0.017158845
chickens;0.01975052
are;0.014035102
visible;0.014475939
in;0.012312409
the;0.012152047
photograph.;0.02758672
