text;attention
My;0.013566891
goal;0.013581187
is;0.013588262
not;0.013598394
to;0.0135902
be;0.013583832
better;0.013592801
than;0.01357714
anyone;0.013584685
else,;0.013605851
but;0.013566933
rather;0.013567931
to;0.013579338
use;0.013584102
my;0.013565836
own;0.013579233
abilities;0.013600116
and;0.013558998
passions;0.013603881
in;0.013566099
order;0.013567924
to;0.013564282
achieve;0.013563269
success.;0.013588948
|;0.013565617
am;0.021037254
a;0.013592786
person;0.013588054
who;0.013578559
values;0.013576004
self-improvement;0.013687793
and;0.0135693485
growth;0.013582635
as;0.01358065
much;0.01357364
as;0.013576094
others;0.0135766985
do.;0.013594354
The;0.013558375
phrase;0.013594518
"""my";0.013639392
goal;0.013584539
is;0.013595747
not;0.013593926
to;0.013589163
be;0.013580765
better;0.013592061
than;0.0135801155
anyone;0.013579109
"else""";0.013599853
reflects;0.013590776
my;0.013619071
determination;0.01363067
for;0.013568738
personal;0.0135750035
development;0.013606314
and;0.013580567
progress.;0.013628599
It;0.013566402
emphasizes;0.013673081
that;0.013585501
|;0.0136081455
will;0.013614092
strive;0.013744642
to;0.013584582
improve;0.013645308
myself;0.013600138
regardless;0.013619772
of;0.013604646
external;0.013688764
factors;0.013628893
or;0.013651929
competition.;0.013691189
