text;attention
The;0.013685181
image;0.012858846
is;0.01242052
a;0.011722371
compilation;0.01317378
of;0.011779975
four;0.011947166
photos,;0.0170724
each;0.011461714
depicting;0.012830439
a;0.011291495
man;0.01278977
performing;0.013576909
a;0.011119439
trick;0.015074165
on;0.011661397
a;0.011373347
skateboard.;0.03254054
The;0.012155097
man;0.012044889
is;0.011394299
wearing;0.011919757
a;0.011259256
black;0.011384243
shirt;0.01166689
and;0.011273922
jeans;0.011358623
throughout;0.011431426
the;0.013853116
sequence.;0.01576499
In;0.011409039
the;0.011224435
first;0.011563111
photo,;0.015421782
the;0.011399309
man;0.012333566
is;0.0116904555
at;0.011362592
the;0.011276558
top;0.011503915
of;0.011009979
a;0.011215699
ramp,;0.013642277
preparing;0.011700743
to;0.011407719
drop;0.012351758
in;0.01132923
and;0.011252592
ride;0.012394535
his;0.011316889
skateboard;0.01156966
down;0.010950607
the;0.011138385
ramp.;0.013166164
The;0.01115257
following;0.011605913
three;0.011289304
photos;0.011990459
show;0.011796012
him;0.011760536
in;0.010913447
mid-air,;0.014485703
executing;0.011643888
a;0.011122355
trick;0.011658248
that;0.010959392
involves;0.011236229
jumping;0.011337921
over;0.011238693
a;0.010910725
ledge.;0.012859191
The;0.01103391
sequence;0.011398931
captures;0.011930028
the;0.011215148
motion;0.011084847
and;0.010906326
excitement;0.011402831
of;0.011126591
the;0.011201176
skateboarder's;0.0119194295
performance.;0.01130322
