text;attention
The;0.010733055
image;0.010956249
is;0.0105058765
a;0.010489524
compilation;0.012083071
of;0.011010573
four;0.011903642
photos,;0.022680666
each;0.010863705
depicting;0.012170058
a;0.01040119
man;0.014198344
performing;0.012558231
a;0.010119556
trick;0.015519361
on;0.010205091
a;0.009721651
skateboard.;0.10137613
The;0.011082344
man;0.011600113
is;0.010296559
wearing;0.010974917
a;0.0099795535
black;0.011444913
shirt;0.010227259
and;0.0093144495
jeans;0.009415688
throughout;0.0105985105
the;0.0162859
sequence.;0.016958002
In;0.0103489645
the;0.00927431
first;0.011233411
photo,;0.015318818
the;0.00965732
man;0.010928968
is;0.010831531
at;0.009994512
the;0.010005382
top;0.01335422
of;0.010311098
a;0.011001839
ramp,;0.021431884
preparing;0.009807556
to;0.010961172
drop;0.010933404
in;0.011613861
and;0.010554384
ride;0.011556527
his;0.009581313
skateboard;0.010379118
down;0.010566269
the;0.009803652
ramp.;0.011545835
The;0.009322061
following;0.010078839
three;0.009743114
photos;0.010496252
show;0.010027567
him;0.011053576
in;0.009111899
mid-air,;0.015882634
executing;0.010243785
a;0.010222715
trick;0.010496615
that;0.008973002
involves;0.009699266
jumping;0.0097272
over;0.009965333
a;0.009303273
ledge.;0.01113751
The;0.0093019605
sequence;0.009739632
captures;0.010332796
the;0.010051147
motion;0.009729848
and;0.009022141
excitement;0.009707524
of;0.010154056
the;0.009964651
skateboarder's;0.010734868
performance.;0.009107273
