text;attention
The;1.291604e-07
possible;1.3069088e-07
theme;1.6185132e-07
of;1.4703643e-07
this;1.7424031e-07
image;2.4240381e-07
could;1.3523828e-07
be;1.4341298e-07
a;1.6490777e-07
casual;1.99968e-07
meal,;1.3194843e-06
as;1.3980481e-07
it;1.5217277e-07
features;1.5608465e-07
two;1.7407037e-07
plates;1.797656e-07
with;1.3186835e-07
different;1.3942308e-07
dishes;1.3042616e-07
on;1.2012421e-07
them.;0.30229223
One;1.5513963e-07
plate;1.5937108e-07
contains;1.4981426e-07
a;1.4159423e-07
sandwich;1.8410886e-07
and;1.588694e-07
fries;1.4387395e-07
while;1.3472467e-07
another;1.514792e-07
has;1.3964797e-07
a;1.5928993e-07
salad;1.4489068e-07
and;1.3160478e-07
a;1.7110025e-07
side;1.3677908e-07
dish;1.1689809e-07
like;1.2505208e-07
rice;1.3088709e-07
or;1.2117226e-07
beans.;0.330598
These;1.5507321e-07
dishes;1.4814374e-07
are;1.4486871e-07
served;1.3647757e-07
in;1.3399111e-07
cups;1.3900645e-07
and;1.2610802e-07
bowls;1.2845996e-07
on;1.3717305e-07
white;1.4504718e-07
dining;1.4822837e-07
tables,;1.2390633e-06
which;1.3602705e-07
suggests;1.2580927e-07
that;1.6503301e-07
they;1.381157e-07
might;1.3242843e-07
be;1.3641379e-07
part;1.1941773e-07
of;1.5132514e-07
an;1.4745136e-07
evening;1.5875051e-07
gathering;1.4763317e-07
or;1.250107e-07
social;1.4617336e-07
event;1.34349e-07
where;1.3743755e-07
people;1.5245718e-07
enjoy;1.3886374e-07
their;1.1731333e-07
meals;1.3210612e-07
together.;0.36709738
