text;attention
The;0.025935575
quote;0.032004226
on;0.024249969
the;0.023177147
image,;0.028902782
"""Peace,";0.042685717
Poetry,;0.035235405
and;0.023474593
"Power,""";0.03324046
suggests;0.026950344
that;0.02933455
the;0.024899181
person;0.023960026
who;0.022695912
created;0.023808835
the;0.022826042
image;0.023041612
values;0.029018538
peace,;0.032646272
poetry,;0.027155949
and;0.022924347
power;0.023263115
in;0.022414647
their;0.02269571
life.;0.0302648
It;0.022890724
could;0.02414761
be;0.022535238
a;0.023672115
personal;0.024560127
mantra;0.024229918
or;0.022881135
a;0.022274913
statement;0.021875804
expressing;0.023636827
their;0.022993239
beliefs;0.023212243
and;0.021043647
aspirations.;0.023240615
