;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;496;770;533;786;778.0;;1;[];[];0.0;0.0;0;;;393.39962495506376;;;
1;1;you;542;774;574;790;782.0;4.0;1;[np.float64(1024.0), np.float64(1029.0)];[np.float64(3.93748816148903), np.float64(10.121252059936523)];633.0;333.0;2;2.6713;2.4004;352.47406615947267;2.54;316.5;333.0
2;2;find;582;770;615;786;778.0;4.0;1;[];[];0.0;0.0;0;;;311.4058601944055;;;
3;3;the;624;770;652;786;778.0;0.0;1;[];[];0.0;0.0;0;;;274.4098936920704;;;
4;4;flock;660;770;703;786;778.0;0.0;1;[np.float64(1025.0), np.float64(1030.0)];[np.float64(1.5976670750495408), np.float64(0.0)];500.0;300.0;2;2.6307;2.3871;223.4176431249586;2.51;250.0;300.0
5;5;of;711;770;729;786;778.0;0.0;1;[np.float64(1031.0), np.float64(1032.0)];[np.float64(0.0), np.float64(0.0)];199.0;133.0;2;2.5194;;197.42313457438422;;99.5;199.0
6;6;birds;737;770;781;786;778.0;0.0;1;[np.float64(1033.0)];[np.float64(0.8839206695556641)];66.0;66.0;1;2.5616;2.3346;145.44000713869465;2.45;66.0;66.0
7;7;flying;788;770;837;790;780.0;2.0;1;[np.float64(1026.0)];[np.float64(93.05548231418322)];1033.0;1033.0;1;2.7147;2.4125;89.48010795407156;2.56;1033.0;1798.0
8;8;over;846;774;886;786;780.0;0.0;1;[np.float64(1034.0)];[np.float64(4.200772966657496)];233.0;233.0;1;2.5449;2.3962;41.223500372494684;2.47;233.0;233.0
9;9;the;893;770;922;786;778.0;2.0;1;[];[];0.0;0.0;0;;;6.146453598261433;;;
10;10;cloudy;930;770;990;790;780.0;2.0;1;[np.float64(1035.0)];[np.float64(5.6359342718692975)];100.0;100.0;1;2.5094;2.4107;5.6359342718692975;2.46;100.0;100.0
11;11;sky?;999;770;1039;790;780.0;0.0;1;[];[];0.0;0.0;0;;;72.75220409662934;;;
