;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;477;770;526;786;778.0;;1;[np.float64(908.0)];[np.float64(12.334567070007324)];134.0;134.0;1;2.7796;2.608;467.7961769104004;2.69;134.0;134.0
1;1;is;535;770;548;786;778.0;0.0;1;[];[];0.0;0.0;0;;;445.7961769104004;;;
2;2;the;556;770;584;786;778.0;0.0;1;[];[];0.0;0.0;0;;;409.7961769104004;;;
3;3;main;593;770;637;786;778.0;0.0;1;[np.float64(909.0), np.float64(911.0)];[np.float64(0.0), np.float64(7.1228917807062855)];499.0;333.0;2;2.6403;2.4589;356.7961769104004;2.55;249.5;333.0
4;4;topic;645;770;690;790;780.0;2.0;1;[np.float64(910.0)];[np.float64(1.6935415267944336)];200.0;200.0;1;2.5789;2.3975;303.7961769104004;2.49;200.0;366.0
5;5;of;698;770;715;786;778.0;2.0;1;[np.float64(912.0)];[np.float64(3.6721343994140625)];100.0;100.0;1;2.6282;;278.7961769104004;;100.0;100.0
6;6;the;722;770;751;786;778.0;0.0;1;[];[];0.0;0.0;0;;;242.7961769104004;;;
7;7;report;760;771;814;790;780.5;2.5;1;[np.float64(913.0)];[np.float64(0.0)];167.0;167.0;1;2.6657;2.4797;179.7961769104004;2.57;167.0;167.0
8;8;mentioned;823;770;921;786;778.0;2.5;1;[np.float64(914.0)];[np.float64(0.0)];167.0;167.0;1;2.6818;2.5014;72.79617691040039;2.59;167.0;167.0
9;9;in;930;770;944;786;778.0;0.0;1;[];[];0.0;0.0;0;;;49.79617691040039;;;
10;10;the;952;770;981;786;778.0;0.0;1;[];[];0.0;0.0;0;;;12.79617691040039;;;
11;11;image?;990;770;1058;790;780.0;2.0;1;[np.float64(915.0)];[np.float64(0.0)];133.0;133.0;1;2.6359;2.4511;0.0;2.54;133.0;133.0
