;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;455;770;504;786;778.0;;1;[];[];0.0;0.0;0;;;228.8872737448901;;;
1;1;is;513;770;526;786;778.0;0.0;1;[np.float64(2785.0)];[np.float64(1.0102720260620117)];66.0;66.0;1;2.6249;2.3648;206.94861216376611;2.49;66.0;66.0
2;2;the;533;770;562;786;778.0;0.0;1;[];[];0.0;0.0;0;;;171.0829678404681;;;
3;3;purpose;571;774;646;790;782.0;4.0;1;[np.float64(2768.0), np.float64(2786.0)];[np.float64(5.739723333514048), np.float64(29.021089553833008)];366.0;166.0;2;2.612;;88.65194161120016;;183.0;166.0
4;4;of;654;770;672;786;778.0;4.0;1;[np.float64(2769.0)];[np.float64(10.395569374770067)];66.0;66.0;1;2.5318;2.3058;62.458801267761764;2.42;66.0;66.0
5;5;the;679;770;708;786;778.0;0.0;1;[np.float64(2770.0), np.float64(2771.0)];[np.float64(8.76819896697998), np.float64(7.39930534362793)];367.0;67.0;2;2.5708;;29.236204685278636;;183.5;367.0
6;6;Om;716;770;748;786;778.0;0.0;1;[np.float64(2787.0)];[np.float64(16.240747451782227)];275.0;275.0;1;2.5024;;16.240747451782227;;275.0;275.0
7;7;chanting;757;770;836;790;780.0;2.0;1;[np.float64(2772.0), np.float64(2774.0)];[np.float64(2.325009346008301), np.float64(0.30381311689109225)];433.0;200.0;2;2.6652;;29.552326727102994;;216.5;200.0
8;8;mentioned;845;770;943;786;778.0;2.0;1;[np.float64(2773.0), np.float64(2775.0)];[np.float64(4.963933944702148), np.float64(0.0)];600.0;234.0;2;2.6806;;113.85392391809755;;300.0;1374.0
9;9;in;953;770;966;786;778.0;0.0;1;[];[];0.0;0.0;0;;;221.28641489555835;;;
10;10;the;975;770;1004;786;778.0;0.0;1;[];[];0.0;0.0;0;;;243.23244317210197;;;
11;11;image?;1013;770;1080;790;780.0;2.0;1;[];[];0.0;0.0;0;;;281.1590897783414;;;
