;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;497;770;546;786;778.0;;1;[];[];0.0;0.0;0;;;426.3089730373196;;;
1;1;is;555;770;568;786;778.0;0.0;1;[];[];0.0;0.0;0;;;404.31160714074133;;;
2;2;the;576;770;604;786;778.0;0.0;1;[];[];0.0;0.0;0;;;368.31659621664073;;;
3;3;name;613;774;664;786;780.0;2.0;1;[np.float64(3227.0)];[np.float64(0.0)];100.0;100.0;1;2.856;2.5584;308.43677136987475;2.71;100.0;100.0
4;4;of;673;770;690;786;778.0;2.0;1;[];[];0.0;0.0;0;;;282.3336643258563;;;
5;5;the;697;770;726;786;778.0;0.0;1;[];[];0.0;0.0;0;;;246.34434718813446;;;
6;6;school;735;770;794;786;778.0;0.0;1;[np.float64(3228.0), np.float64(3230.0)];[np.float64(0.0), np.float64(3.2330886840820767)];466.0;300.0;2;2.8519;2.5445;178.3762895248696;2.7;233.0;300.0
7;7;mentioned;803;770;901;786;778.0;0.0;1;[np.float64(3229.0)];[np.float64(0.0)];366.0;366.0;1;2.8582;2.5526;71.5495627704679;2.71;366.0;532.0
8;8;in;910;770;924;786;778.0;0.0;1;[];[];0.0;0.0;0;;;48.6862812392114;;;
9;9;the;932;770;961;786;778.0;0.0;1;[];[];0.0;0.0;0;;;12.964267524615842;;;
10;10;image?;970;770;1038;790;780.0;2.0;1;[np.float64(3231.0), np.float64(3237.0)];[np.float64(0.0), np.float64(6.424323081970215)];433.0;133.0;2;2.9274;2.6293;6.424323081970215;2.78;216.5;433.0
