;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;326;425;362;440;432.5;;1;[];[];0.0;0.0;0;;;720.2568463542444;;;
1;1;predominant;370;425;489;444;434.5;2.0;1;[];[];0.0;0.0;0;;;593.1941727392606;;;
2;2;airplane;496;425;571;444;434.5;0.0;1;[];[];0.0;0.0;0;;;511.23440044020776;;;
3;3;on;579;429;602;440;434.5;0.0;1;[];[];0.0;0.0;0;;;480.4134699915905;;;
4;4;display;610;425;676;444;434.5;0.0;1;[];[];0.0;0.0;0;;;406.3096138645176;;;
5;5;is;685;425;698;440;432.5;2.0;1;[];[];0.0;0.0;0;;;384.53084807469025;;;
6;6;blue,;707;425;751;442;433.5;1.0;1;[];[];0.0;0.0;0;;;331.50261693437665;;;
7;7;with;760;425;798;440;432.5;1.0;1;[];[];0.0;0.0;0;;;284.73724211959615;;;
8;8;additional;806;425;897;440;432.5;0.0;1;[];[];0.0;0.0;0;;;186.15989831168847;;;
9;9;stripes;905;425;968;444;434.5;2.0;1;[np.float64(1297.0)];[np.float64(0.0)];133.0;133.0;1;2.6705;2.4649;115.24134757510328;2.57;133.0;133.0
10;10;in;977;425;991;440;432.5;2.0;1;[];[];0.0;0.0;0;;;93.39246346746198;;;
11;11;red,;1000;425;1034;442;433.5;1.0;1;[];[];0.0;0.0;0;;;51.66267272351945;;;
12;12;white,;1043;425;1098;442;433.5;0.0;1;[np.float64(1298.0)];[np.float64(19.2474422454834)];200.0;200.0;1;2.6213;2.4465;19.2474422454834;2.53;200.0;200.0
13;13;and;1107;425;1141;440;432.5;1.0;1;[];[];0.0;0.0;0;;;32.85251877660996;;;
14;14;green.;1150;429;1209;444;436.5;4.0;1;[];[];0.0;0.0;0;;;70.20810310357228;;;
