text;attention
Yes,;0.039771963
there;0.0313945
is;0.031708423
a;0.031278
purple;0.034429234
umbrella;0.038357116
near;0.034472153
the;0.03458015
green;0.033167765
leaves;0.035765186
in;0.03289043
the;0.031846847
image.;0.04182419
It;0.03155941
appears;0.033197287
to;0.031182554
be;0.031322826
left;0.031975325
behind;0.035869636
by;0.032261673
someone,;0.036301307
possibly;0.03125072
a;0.031140722
pedestrian;0.032852262
who;0.031123955
forgot;0.0321658
it;0.031387914
while;0.030898813
walking;0.031866852
by.;0.032156978
