text;attention
The;8.0979975e-05
purple;7.0228176e-05
color;7.737281e-05
image;8.3708626e-05
shows;8.74479e-05
a;7.1667484e-05
woman;8.6873115e-05
standing;6.917883e-05
on;6.43106e-05
top;6.981762e-05
of;6.7418274e-05
a;7.168273e-05
mountain,;0.00011875132
holding;6.8177804e-05
a;6.028196e-05
book.;0.32465306
She;7.8979254e-05
has;7.05095e-05
long;6.370482e-05
hair;6.3399544e-05
and;7.647503e-05
wears;6.803926e-05
a;0.00036001758
black;6.2682135e-05
dress;6.7062894e-05
with;6.127327e-05
white;6.072065e-05
sleeves.;0.33620325
The;8.145267e-05
background;9.2289876e-05
appears;7.259303e-05
to;7.716758e-05
be;7.289939e-05
a;6.191099e-05
dark;6.93687e-05
forest;7.643915e-05
or;6.794828e-05
a;0.00029855856
deep;6.711056e-05
blue;6.327088e-05
sky.;0.33586195
