text;attention
The;0.0029777675
quote;0.0027496752
on;0.0019684862
the;0.001924306
image,;0.004531095
"""Peace,";0.00644458
Poetry,;0.0039100973
and;0.0027113163
"Power,""";0.005986241
suggests;0.002852756
that;0.0021018644
the;0.0020230315
person;0.001989472
who;0.0018121415
created;0.0020795118
the;0.0017595749
image;0.0022317148
values;0.003074207
peace,;0.0031683783
poetry,;0.0025355327
and;0.0019876845
power;0.0022547087
in;0.0018925566
their;0.0018458299
life.;0.90557283
It;0.002680999
could;0.0020114484
be;0.0017286167
a;0.0018279835
personal;0.0018508245
mantra;0.0023979973
or;0.0020305554
a;0.0017563811
statement;0.0019458237
expressing;0.00205842
their;0.0017905246
beliefs;0.0018080486
and;0.0016804406
aspirations.;0.0020465886
