text;attention
It;5.420374e-07
looks;2.8431333e-07
like;3.1778393e-07
the;2.3030195e-07
people;2.486605e-07
in;2.2983897e-07
the;2.3010939e-07
image;4.349133e-07
are;3.5746515e-07
enjoying;1.2209888e-06
a;2.6110968e-07
game;3.1496378e-07
on;3.1337942e-07
the;2.263609e-07
Wii,;1.6292298e-06
which;3.4602857e-07
could;2.9033512e-07
be;2.4077502e-07
part;2.3858072e-07
of;2.5987922e-07
a;2.3818967e-07
team-building;7.9076466e-07
activity;3.8490785e-07
or;3.9216798e-07
a;2.4697871e-07
break;3.338873e-07
to;3.1913544e-07
foster;3.4564766e-07
a;2.1924362e-07
positive;2.4260882e-07
work;3.2073027e-07
environment.;0.99997604
Companies;1.5942352e-06
sometimes;2.9897714e-07
use;2.42709e-07
gaming;5.9116115e-07
as;2.7451256e-07
a;2.1420387e-07
way;2.2750164e-07
to;2.2198546e-07
encourage;3.362808e-07
collaboration,;3.15566e-07
relieve;2.6532777e-07
stress,;2.8091847e-07
and;2.2731427e-07
improve;2.1476924e-07
employee;2.2582768e-07
relations.;3.468559e-07
It's;4.801608e-07
also;2.215432e-07
possible;2.8979875e-07
that;2.4521592e-07
this;2.3723257e-07
is;2.313725e-07
a;2.2269154e-07
special;2.2558466e-07
event;2.706247e-07
or;2.3193894e-07
celebration,;3.2108218e-07
or;2.2985147e-07
that;2.2854982e-07
the;2.1261638e-07
company;2.3715181e-07
encourages;2.7307073e-07
short;2.2651487e-07
gaming;2.4333085e-07
breaks;2.483676e-07
to;2.2834675e-07
boost;2.2273062e-07
creativity;2.2695491e-07
and;2.0760024e-07
productivity.;2.1182848e-07
