;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;252;220;289;235;227.5;;1;[];[];0.0;0.0;0;;;791.3280896153299;;;
1;1;quote;297;220;350;239;229.5;2.0;1;[np.float64(5098.0)];[np.float64(0.4132797241209687)];84.0;84.0;1;2.3271;2.3441;736.6725257897297;2.34;84.0;84.0
2;2;"""Little";358;220;410;235;227.5;2.0;1;[np.float64(5099.0)];[np.float64(0.0)];134.0;134.0;1;2.2669;2.3303;688.4225181425966;2.3;134.0;134.0
3;3;things;418;220;475;239;229.5;2.0;1;[];[];0.0;0.0;0;;;633.3466332491176;;;
4;4;can;483;224;516;235;229.5;0.0;1;[np.float64(5100.0)];[np.float64(0.8320154292242989)];233.0;233.0;1;2.2869;2.3079;603.8128814839835;2.3;233.0;233.0
5;5;grow;525;224;571;239;231.5;2.0;1;[];[];0.0;0.0;0;;;560.0241659077078;;;
6;6;"big""";579;220;613;239;229.5;2.0;1;[];[];0.0;0.0;0;;;530.2277118299271;;;
7;7;is;622;220;636;235;227.5;2.0;1;[];[];0.0;0.0;0;;;517.6233008054994;;;
8;8;significant;644;220;740;239;229.5;2.0;1;[np.float64(5101.0)];[np.float64(0.0)];250.0;250.0;1;2.3576;2.371;452.077469852774;2.36;250.0;250.0
9;9;because;749;220;829;235;227.5;2.0;1;[np.float64(5102.0)];[np.float64(0.9718420505523113)];108.0;108.0;1;2.4649;2.4478;415.79758419548364;2.46;108.0;108.0
10;10;it;837;220;846;235;227.5;0.0;1;[];[];0.0;0.0;0;;;409.98253803749026;;;
11;11;emphasizes;854;220;968;239;229.5;2.0;1;[np.float64(5103.0), np.float64(5104.0)];[np.float64(3.7757926464080924), np.float64(0.0)];359.0;159.0;2;2.5437;2.5263;384.05132672728246;2.54;179.5;359.0
12;12;the;976;220;1006;235;227.5;2.0;1;[];[];0.0;0.0;0;;;387.90129837236907;;;
13;13;importance;1014;220;1119;239;229.5;2.0;1;[np.float64(5105.0)];[np.float64(0.0)];216.0;216.0;1;2.5312;2.5019;385.5177182384598;2.52;216.0;216.0
14;14;of;1127;220;1145;235;227.5;2.0;1;[];[];0.0;0.0;0;;;415.27133357391875;;;
15;15;small;1152;220;1200;235;227.5;0.0;1;[np.float64(5106.0)];[np.float64(0.0)];233.0;233.0;1;2.5375;2.5184;424.83948734454447;2.53;233.0;233.0
16;16;actions;1209;220;1276;235;227.5;0.0;1;[];[];0.0;0.0;0;;;451.09858757293887;;;
17;17;and;248;302;282;317;309.5;82.0;2;[];[];0.0;0.0;0;;;760.9294355036366;;;
18;18;their;290;302;333;317;309.5;0.0;2;[np.float64(5108.0)];[np.float64(1.9095591631802336)];183.0;183.0;1;2.5921;2.6185;714.5262467078928;2.61;183.0;183.0
19;19;potential;340;302;420;321;311.5;2.0;2;[np.float64(5107.0)];[np.float64(0.49682587385183297)];133.0;133.0;1;2.5465;2.6078;635.0809900896987;2.58;133.0;316.0
20;20;to;428;302;445;317;309.5;2.0;2;[];[];0.0;0.0;0;;;615.1807733335019;;;
21;21;have;454;302;499;317;309.5;0.0;2;[];[];0.0;0.0;0;;;568.9640871268244;;;
22;22;a;507;306;517;317;311.5;2.0;2;[];[];0.0;0.0;0;;;553.8715693133915;;;
23;23;significant;525;302;621;321;311.5;0.0;2;[];[];0.0;0.0;0;;;468.1002803944731;;;
24;24;impact;630;302;692;321;311.5;0.0;2;[];[];0.0;0.0;0;;;416.36603072188956;;;
25;25;over;699;306;741;317;311.5;0.0;2;[np.float64(5109.0)];[np.float64(0.0)];184.0;184.0;1;2.5546;2.5952;387.4183379541459;2.57;184.0;184.0
26;26;time.;748;302;793;317;309.5;2.0;2;[];[];0.0;0.0;0;;;357.87239678759096;;;
27;27;In;803;302;818;317;309.5;0.0;2;[];[];0.0;0.0;0;;;345.5589123455065;;;
28;28;the;826;302;856;317;309.5;0.0;2;[np.float64(5110.0)];[np.float64(0.0)];433.0;433.0;1;2.639;2.6178;329.60460004399124;2.63;433.0;433.0
