;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;257;383;293;398;390.5;;1;[];[];0.0;0.0;0;;;492.22527522339385;;;
1;1;purpose;302;387;378;402;394.5;4.0;1;[np.float64(4760.0)];[np.float64(22.580382585525513)];300.0;300.0;1;2.4387;2.4893;407.7637524618852;2.46;300.0;300.0
2;2;of;386;383;404;398;390.5;4.0;1;[];[];0.0;0.0;0;;;383.00664612363295;;;
3;3;the;410;383;440;398;390.5;0.0;1;[];[];0.0;0.0;0;;;347.82668093672146;;;
4;4;Om;448;383;480;399;391.0;0.5;1;[];[];0.0;0.0;0;;;308.71030779211964;;;
5;5;chanting;488;383;569;402;392.5;1.5;1;[np.float64(4761.0)];[np.float64(0.0)];184.0;184.0;1;2.4847;2.5179;222.5640993768788;2.5;184.0;184.0
6;6;mentioned;578;383;676;398;390.5;2.0;1;[np.float64(4762.0)];[np.float64(2.026532833392821)];216.0;216.0;1;2.5551;2.5689;128.9478062117651;2.56;216.0;216.0
7;7;in;685;383;699;398;390.5;0.0;1;[];[];0.0;0.0;0;;;111.41930676093652;;;
8;8;the;707;383;736;398;390.5;0.0;1;[];[];0.0;0.0;0;;;88.6362513561108;;;
9;9;image;745;383;801;402;392.5;2.0;1;[np.float64(4763.0)];[np.float64(0.0)];183.0;183.0;1;2.6151;2.6185;73.45569305419923;2.62;183.0;183.0
10;10;is;810;383;823;398;390.5;2.0;1;[];[];0.0;0.0;0;;;83.394432219517;;;
11;11;to;831;384;849;398;391.0;0.5;1;[];[];0.0;0.0;0;;;93.24016430642145;;;
12;12;meditate;857;383;938;399;391.0;0.0;1;[np.float64(4764.0)];[np.float64(6.46209753260888)];284.0;284.0;1;2.6852;2.6638;109.15578071005974;2.67;284.0;284.0
13;13;and;946;383;980;398;390.5;0.5;1;[];[];0.0;0.0;0;;;184.00367985774685;;;
14;14;chant;988;383;1041;399;391.0;0.5;1;[np.float64(4765.0)];[np.float64(0.0)];233.0;233.0;1;2.6863;2.647;222.45816830233386;2.67;233.0;233.0
15;15;deep;1048;383;1095;402;392.5;1.5;1;[np.float64(4766.0)];[np.float64(0.0)];200.0;200.0;1;2.6821;2.6543;278.75930623701345;2.67;200.0;200.0
16;16;mantra;1103;384;1168;399;391.5;1.0;1;[np.float64(4767.0)];[np.float64(0.0)];183.0;183.0;1;2.6769;2.67;332.8081468439936;2.67;183.0;183.0
17;17;chants;1176;383;1239;399;391.0;0.5;1;[np.float64(4768.0)];[np.float64(0.0)];150.0;150.0;1;2.6404;2.6374;404.2037787276255;2.64;150.0;150.0
18;18;for;1247;383;1273;399;391.0;0.0;1;[];[];0.0;0.0;0;;;474.1123269775438;;;
19;19;positive;656;465;728;485;475.0;84.0;2;[np.float64(4770.0)];[np.float64(0.0)];267.0;267.0;1;2.6406;2.6955;51.0929306030273;2.67;267.0;267.0
20;20;transformation.;736;466;879;481;473.5;1.5;2;[np.float64(4769.0), np.float64(4771.0)];[np.float64(0.0), np.float64(0.0)];424.0;166.0;2;2.6385;2.6708;0.0;2.65;212.0;691.0
