;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;275;302;311;317;309.5;;1;[];[];0.0;0.0;0;;;475.4435178729179;;;
1;1;main;320;302;363;317;309.5;0.0;1;[];[];0.0;0.0;0;;;430.9865198070222;;;
2;2;topic;371;302;417;321;311.5;2.0;1;[];[];0.0;0.0;0;;;384.40172150889987;;;
3;3;of;425;302;443;317;309.5;2.0;1;[np.float64(5721.0)];[np.float64(0.0)];216.0;216.0;1;2.5185;2.5522;366.4884062264933;2.54;216.0;216.0
4;4;the;449;302;478;317;309.5;0.0;1;[];[];0.0;0.0;0;;;340.3463889808099;;;
5;5;report;487;302;542;321;311.5;2.0;1;[];[];0.0;0.0;0;;;294.1453963455779;;;
6;6;mentioned;550;302;648;317;309.5;2.0;1;[np.float64(5722.0)];[np.float64(0.0)];100.0;100.0;1;2.4851;2.5189;246.85006427747368;2.5;100.0;100.0
7;7;in;657;302;671;317;309.5;0.0;1;[];[];0.0;0.0;0;;;240.72019250817843;;;
8;8;the;679;302;709;317;309.5;0.0;1;[];[];0.0;0.0;0;;;235.21540683303684;;;
9;9;image;717;302;774;321;311.5;2.0;1;[];[];0.0;0.0;0;;;230.7059519290924;;;
10;10;is;782;302;796;317;309.5;2.0;1;[];[];0.0;0.0;0;;;241.6532158609298;;;
11;11;"""Access";804;302;881;317;309.5;0.0;1;[np.float64(5723.0)];[np.float64(0.0)];216.0;216.0;1;2.4696;2.4556;247.81339539615772;2.46;216.0;216.0
12;12;to;889;302;906;317;309.5;0.0;1;[];[];0.0;0.0;0;;;286.62889562730845;;;
13;13;Justice;914;302;982;317;309.5;0.0;1;[np.float64(5724.0)];[np.float64(0.4109159111976055)];400.0;400.0;1;2.503;2.4882;301.67447679077645;2.5;400.0;400.0
14;14;for;989;302;1015;317;309.5;0.0;1;[];[];0.0;0.0;0;;;353.64047896467326;;;
15;15;Internally;1023;302;1109;321;311.5;2.0;1;[];[];0.0;0.0;0;;;377.28477135346185;;;
16;16;Displaced;1118;302;1211;321;311.5;0.0;1;[np.float64(5725.0)];[np.float64(0.0)];267.0;267.0;1;2.4746;2.4704;456.1677213716194;2.47;267.0;267.0
17;17;and;1219;302;1253;317;309.5;2.0;1;[];[];0.0;0.0;0;;;547.3976222419856;;;
18;18;Ethnic;257;383;315;398;390.5;81.0;2;[];[];0.0;0.0;0;;;437.37100161878124;;;
19;19;Minority;324;383;398;402;392.5;2.0;2;[];[];0.0;0.0;0;;;359.16052263753124;;;
20;20;"Women.""";405;383;492;398;390.5;2.0;2;[];[];0.0;0.0;0;;;278.6917029932904;;;
21;21;The;500;383;536;398;390.5;0.0;2;[np.float64(5726.0), np.float64(5737.0)];[np.float64(9.453648307106732), np.float64(23.191311895847264)];316.0;183.0;2;2.4793;2.5277;243.2025281961249;2.5;158.0;183.0
22;22;report;545;384;599;402;393.0;2.5;2;[np.float64(5727.0), np.float64(5738.0)];[np.float64(0.0), np.float64(3.7454579671224337)];333.0;183.0;2;2.4931;2.5206;195.33372666917762;2.51;166.5;183.0
23;23;appears;607;387;684;402;394.5;1.5;2;[np.float64(5739.0)];[np.float64(3.5467114448546795)];200.0;200.0;1;2.4563;2.4622;155.08033287695469;2.46;200.0;200.0
24;24;to;692;384;709;398;391.0;3.5;2;[np.float64(5728.0)];[np.float64(0.5768000284831487)];150.0;150.0;1;2.5051;2.5193;154.48276084766889;2.51;150.0;150.0
25;25;be;717;383;739;398;390.5;0.5;2;[np.float64(5740.0)];[np.float64(0.0)];167.0;167.0;1;2.4495;2.4581;153.7059519290924;2.45;167.0;167.0
26;26;an;747;387;769;398;392.5;2.0;2;[];[];0.0;0.0;0;;;155.34799622001762;;;
27;27;analytical;778;383;867;402;392.5;0.0;2;[np.float64(5729.0), np.float64(5741.0)];[np.float64(0.0), np.float64(0.0)];400.0;250.0;2;2.4818;2.4882;158.9875665762267;2.48;200.0;250.0
28;28;study;875;383;926;402;392.5;0.0;2;[np.float64(5730.0)];[np.float64(0.0)];200.0;200.0;1;2.4993;2.5059;212.29777894044994;2.5;200.0;200.0
29;29;conducted;934;383;1033;398;390.5;2.0;2;[np.float64(5731.0), np.float64(5735.0)];[np.float64(0.0), np.float64(0.0)];367.0;250.0;2;2.468;2.444;259.85999816293844;2.46;183.5;250.0
30;30;in;1042;383;1056;398;390.5;0.0;2;[];[];0.0;0.0;0;;;352.77346890516304;;;
31;31;2015,;1065;383;1116;401;392.0;1.5;2;[np.float64(5732.0), np.float64(5734.0)];[np.float64(0.0), np.float64(0.0)];450.0;183.0;2;2.4267;2.4165;372.38574287852254;2.42;225.0;183.0
32;32;focusing;1125;383;1205;402;392.5;0.5;2;[np.float64(5733.0), np.float64(5736.0)];[np.float64(0.0), np.float64(0.0)];450.0;150.0;2;2.4501;2.4366;427.5909357407272;2.44;225.0;1634.0
33;33;on;1213;387;1235;398;392.5;0.0;2;[];[];0.0;0.0;0;;;512.1371542374528;;;
34;34;the;1244;383;1273;398;390.5;2.0;2;[];[];0.0;0.0;0;;;541.7879278482724;;;
35;35;challenges;283;466;385;485;475.5;85.0;3;[np.float64(5742.0), np.float64(5743.0)];[np.float64(9.335836410522461), np.float64(4.640535831451416)];350.0;150.0;2;2.4043;2.4367;345.9644239066164;2.42;175.0;350.0
36;36;and;393;466;427;481;473.5;2.0;3;[];[];0.0;0.0;0;;;305.7602415898437;;;
37;37;issues;436;466;496;481;473.5;0.0;3;[];[];0.0;0.0;0;;;239.16332469512201;;;
38;38;faced;504;466;556;481;473.5;0.0;3;[np.float64(5744.0)];[np.float64(2.89898681640625)];150.0;150.0;1;2.3829;2.4057;182.70844154423784;2.39;150.0;150.0
39;39;by;565;466;586;485;475.5;2.0;3;[];[];0.0;0.0;0;;;153.70220025179;;;
40;40;women;593;470;662;481;475.5;0.0;3;[];[];0.0;0.0;0;;;94.35129590306217;;;
41;41;who;669;466;709;481;473.5;2.0;3;[np.float64(5745.0)];[np.float64(0.0)];167.0;167.0;1;2.3691;2.3856;72.37910871852955;2.38;167.0;167.0
42;42;are;716;470;746;481;475.5;2.0;3;[];[];0.0;0.0;0;;;70.70595192909241;;;
43;43;internally;754;466;839;485;475.5;0.0;3;[];[];0.0;0.0;0;;;72.94893290981607;;;
44;44;displaced;847;466;937;485;475.5;0.0;3;[np.float64(5746.0)];[np.float64(0.0)];184.0;184.0;1;2.369;2.332;139.50852607545377;2.35;184.0;184.0
45;45;or;946;470;964;481;475.5;0.0;3;[np.float64(5747.0)];[np.float64(0.0)];184.0;184.0;1;2.3707;2.2739;232.53749454974567;2.32;184.0;184.0
46;46;belong;972;466;1034;485;475.5;0.0;3;[];[];0.0;0.0;0;;;256.35806899732427;;;
47;47;to;1042;466;1060;481;473.5;2.0;3;[];[];0.0;0.0;0;;;325.3043687735422;;;
48;48;ethnic;1067;466;1124;481;473.5;0.0;3;[];[];0.0;0.0;0;;;349.7489077632852;;;
49;49;minorities;1133;466;1223;481;473.5;0.0;3;[np.float64(5748.0)];[np.float64(0.44315147399902344)];133.0;133.0;1;2.3252;2.2458;414.6008985604599;2.29;133.0;133.0
50;50;in;1232;466;1246;481;473.5;0.0;3;[];[];0.0;0.0;0;;;512.4288389576014;;;
51;51;accessing;682;547;778;566;556.5;83.0;4;[np.float64(5749.0), np.float64(5750.0)];[np.float64(2.4849860668182373), np.float64(0.0)];333.0;133.0;2;2.3388;2.3098;0.0;2.32;166.5;333.0
52;52;justice.;785;547;852;566;556.5;0.0;4;[];[];0.0;0.0;0;;;60.52732276916515;;;
