;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;A;259;220;273;235;227.5;;1;[];[];0.0;0.0;0;;;645.5409966490955;;;
1;1;possible;281;220;358;239;229.5;2.0;1;[np.float64(1716.0)];[np.float64(0.0)];141.0;141.0;1;2.8007;2.8031;562.8184787841184;2.8;141.0;141.0
2;2;reason;367;224;431;235;229.5;0.0;1;[np.float64(1717.0)];[np.float64(0.0)];133.0;133.0;1;2.6795;2.707;494.9355976535868;2.69;133.0;133.0
3;3;the;439;220;468;235;227.5;2.0;1;[];[];0.0;0.0;0;;;460.3840948482127;;;
4;4;people;477;220;539;239;229.5;2.0;1;[];[];0.0;0.0;0;;;393.61451731171417;;;
5;5;in;548;220;562;235;227.5;2.0;1;[np.float64(1718.0)];[np.float64(1.8495960235595703)];150.0;150.0;1;2.749;2.7589;374.7132716387951;2.75;150.0;150.0
6;6;the;570;220;599;235;227.5;0.0;1;[];[];0.0;0.0;0;;;342.19337355761934;;;
7;7;image;608;220;664;239;229.5;2.0;1;[np.float64(1719.0)];[np.float64(0.0)];216.0;216.0;1;2.7568;2.7383;285.34152061845924;2.75;216.0;216.0
8;8;are;672;224;702;235;229.5;0.0;1;[];[];0.0;0.0;0;;;258.10059765643473;;;
9;9;playing;710;220;776;239;229.5;0.0;1;[np.float64(1720.0)];[np.float64(0.0)];266.0;266.0;1;2.7509;2.7294;205.17429040584517;2.74;266.0;266.0
10;10;Wii;784;220;812;235;227.5;2.0;1;[];[];0.0;0.0;0;;;190.09162591469197;;;
11;11;at;821;220;838;235;227.5;0.0;1;[np.float64(1721.0)];[np.float64(3.7447014880092437)];167.0;167.0;1;2.7781;2.7498;180.1838073583693;2.76;167.0;167.0
12;12;work;845;220;890;235;227.5;0.0;1;[np.float64(1722.0)];[np.float64(4.069907617568958)];167.0;167.0;1;2.7908;2.7615;170.8360641571077;2.78;167.0;167.0
13;13;could;898;220;948;235;227.5;0.0;1;[];[];0.0;0.0;0;;;170.7634448771515;;;
14;14;be;957;220;979;235;227.5;0.0;1;[np.float64(1723.0)];[np.float64(9.302230072021416)];166.0;166.0;1;2.7889;2.7258;181.46681409355105;2.76;166.0;166.0
15;15;that;987;220;1022;235;227.5;0.0;1;[];[];0.0;0.0;0;;;193.6935193891123;;;
16;16;they;1030;220;1070;239;229.5;2.0;1;[np.float64(1724.0)];[np.float64(0.0)];183.0;183.0;1;2.7689;2.7102;214.19821752058095;2.74;183.0;183.0
17;17;enjoy;1078;220;1129;239;229.5;0.0;1;[np.float64(1725.0)];[np.float64(0.0)];183.0;183.0;1;2.7434;2.6834;247.16803216985267;2.71;183.0;183.0
18;18;spending;1137;220;1223;239;229.5;0.0;1;[np.float64(1726.0)];[np.float64(0.0)];300.0;300.0;1;2.7245;2.6566;293.4315706219574;2.69;300.0;300.0
19;19;time;1231;220;1270;235;227.5;2.0;1;[];[];0.0;0.0;0;;;376.4048017583819;;;
20;20;together,;247;302;331;321;311.5;84.0;2;[np.float64(1727.0), np.float64(1728.0)];[np.float64(0.0), np.float64(0.0)];309.0;234.0;2;2.7403;2.7228;570.875677612243;2.73;154.5;309.0
21;21;engaging;340;302;427;321;311.5;0.0;2;[np.float64(1729.0)];[np.float64(0.0)];192.0;192.0;1;2.7012;2.686;476.1526632968506;2.69;192.0;192.0
22;22;in;436;302;450;317;309.5;2.0;2;[];[];0.0;0.0;0;;;454.30276960238723;;;
23;23;fun;458;302;487;317;309.5;0.0;2;[np.float64(1731.0)];[np.float64(0.0)];184.0;184.0;1;2.6787;2.6776;418.0780733701478;2.68;184.0;184.0
24;24;activities,;495;302;584;319;310.5;1.0;2;[np.float64(1730.0)];[np.float64(0.0)];217.0;217.0;1;2.7345;2.7236;323.40146964959104;2.73;217.0;401.0
25;25;and;593;302;627;317;309.5;1.0;2;[];[];0.0;0.0;0;;;282.83415281972947;;;
26;26;fostering;635;302;718;321;311.5;2.0;2;[np.float64(1732.0), np.float64(1733.0)];[np.float64(0.0), np.float64(0.0)];334.0;167.0;2;2.7169;2.702;196.73844228983566;2.71;167.0;334.0
27;27;a;731;306;736;317;311.5;0.0;2;[];[];0.0;0.0;0;;;182.57099050050064;;;
28;28;sense;745;306;801;317;311.5;0.0;2;[np.float64(1734.0)];[np.float64(3.0613222803388)];124.0;124.0;1;2.7455;2.6978;129.67502477540057;2.72;124.0;124.0
29;29;of;809;302;827;317;309.5;2.0;2;[];[];0.0;0.0;0;;;112.13826395021235;;;
30;30;camaraderie.;834;302;958;317;309.5;0.0;2;[np.float64(1735.0), np.float64(1737.0), np.float64(1738.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];1092.0;309.0;3;2.7143;2.6747;88.74587450708663;2.69;364.0;309.0
31;31;Wii;966;302;994;317;309.5;0.0;2;[np.float64(1736.0), np.float64(1739.0)];[np.float64(0.0), np.float64(0.0)];225.0;150.0;2;2.7072;2.6641;113.30919490016824;2.69;112.5;1008.0
32;32;games;1003;306;1066;321;313.5;4.0;2;[np.float64(1740.0)];[np.float64(0.0)];309.0;309.0;1;2.7424;2.7063;136.847636506308;2.72;309.0;309.0
33;33;often;1074;302;1121;317;309.5;4.0;2;[np.float64(1741.0)];[np.float64(0.0)];250.0;250.0;1;2.7227;2.6747;199.29897907114713;2.7;250.0;250.0
34;34;involve;1130;302;1196;317;309.5;0.0;2;[np.float64(1742.0)];[np.float64(0.0)];250.0;250.0;1;2.7038;2.6631;250.6839366336529;2.68;250.0;250.0
35;35;physical;1204;302;1281;321;311.5;2.0;2;[np.float64(1743.0)];[np.float64(0.0)];150.0;150.0;1;2.7175;2.6643;319.87967584558817;2.69;150.0;150.0
36;36;movements,;285;384;400;401;392.5;81.0;3;[np.float64(1744.0), np.float64(1745.0)];[np.float64(2.440560042858124), np.float64(0.0)];241.0;133.0;2;2.7026;2.7199;495.57314444094004;2.71;120.5;241.0
37;37;which;409;383;463;398;390.5;2.0;3;[np.float64(1746.0)];[np.float64(0.0)];208.0;208.0;1;2.6153;2.6498;432.61976826525745;2.63;208.0;208.0
38;38;can;472;387;505;398;392.5;2.0;3;[];[];0.0;0.0;0;;;390.6272246840879;;;
39;39;help;514;383;552;402;392.5;0.0;3;[np.float64(1747.0), np.float64(1750.0)];[np.float64(1.2871723175048828), np.float64(0.0)];459.0;200.0;2;2.6321;2.6429;343.5708402132766;2.64;229.5;200.0
40;40;relieve;561;383;623;398;390.5;2.0;3;[np.float64(1748.0), np.float64(1754.0)];[np.float64(0.0), np.float64(0.0)];417.0;234.0;2;2.66;2.6316;272.66046593940933;2.65;208.5;234.0
41;41;stress,;631;384;693;401;392.5;2.0;3;[np.float64(1749.0), np.float64(1753.0)];[np.float64(0.0), np.float64(0.0)];392.0;125.0;2;2.6275;2.6101;202.60601107428417;2.62;196.0;384.0
42;42;promote;703;384;780;402;393.0;0.5;3;[np.float64(1751.0), np.float64(1752.0), np.float64(1756.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];449.0;183.0;3;2.6375;2.622;115.6111197032626;2.63;149.6667;766.0
43;43;teamwork,;788;383;886;401;392.0;1.0;3;[np.float64(1755.0)];[np.float64(0.0)];183.0;183.0;1;2.6906;2.6521;10.664606674809665;2.67;183.0;316.0
44;44;and;895;383;929;398;390.5;1.5;3;[np.float64(1794.0)];[np.float64(7.745874507086626)];459.0;459.0;1;2.7235;2.7066;7.745874507086626;2.72;459.0;459.0
45;45;enhance;938;383;1020;398;390.5;0.0;3;[np.float64(1757.0), np.float64(1758.0), np.float64(1759.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];601.0;217.0;3;2.6954;2.6578;43.15049785465285;2.68;200.3333;601.0
46;46;communication;1028;383;1171;398;390.5;0.0;3;[np.float64(1760.0)];[np.float64(0.0)];216.0;216.0;1;2.6536;2.6144;132.67588316395498;2.63;216.0;216.0
47;47;among;1179;387;1243;402;394.5;4.0;3;[np.float64(1761.0)];[np.float64(0.0)];133.0;133.0;1;2.6154;2.5773;283.4743309699599;2.6;133.0;133.0
48;48;players.;289;466;362;485;475.5;81.0;4;[np.float64(1763.0)];[np.float64(6.086031549210923)];150.0;150.0;1;2.6196;2.6332;536.9419053114239;2.63;150.0;150.0
